frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,37.4065,26.6213,send_bytes [0A]
5,Lab_Idle,default,142.4187,131.6328,send_bytes [00]
72,Lab_Idle,default,1008.945,998.1591,send_bytes [00]
84,Lab_Idle,default,1152.957,1142.172,send_bytes [00]
12113,Lab_Instruction1,default,146550.1,22.0167,send_bytes [0B]
12115,Lab_Instruction1,default,146745.2,217.0368,send_bytes [00]
12182,Lab_Instruction1,default,147518.7,990.5536,send_bytes [00]
12201,Lab_Instruction1,default,147752.3,1224.165,send_bytes [00]
18384,Lab_Idle,default,218386.3,15.8738,send_bytes [0C]
18394,Lab_Idle,default,218494.9,124.4666,send_bytes [00]
18471,Lab_Idle,default,219372,1001.572,send_bytes [00]
18482,Lab_Idle,default,219495,1124.588,send_bytes [00]
19402,Lab_RestingStateEyesClosed,default,229888.3,17.173,send_bytes [35]
19413,Lab_RestingStateEyesClosed,default,229994.7,123.6062,send_bytes [00]
19489,Lab_RestingStateEyesClosed,default,230861.9,990.7132,send_bytes [00]
19501,Lab_RestingStateEyesClosed,default,230994.9,1123.73,send_bytes [00]
34941,Lab_Idle,default,409899.9,19.2371,send_bytes [36]
34952,Lab_Idle,default,410004.9,124.2513,send_bytes [00]
35030,Lab_Idle,default,410883,1002.358,send_bytes [00]
35042,Lab_Idle,default,411016,1135.375,send_bytes [00]
35885,Lab_RestingStateEyesOpen,default,420620.8,18.0198,send_bytes [37]
35896,Lab_RestingStateEyesOpen,default,420728.8,126.0357,send_bytes [00]
35974,Lab_RestingStateEyesOpen,default,421603.9,1001.139,send_bytes [00]
35984,Lab_RestingStateEyesOpen,default,421738.4,1135.58,send_bytes [00]
51467,Lab_InstantTrigg,default,600630.5,17.67,send_bytes [38]
51478,Lab_InstantTrigg,default,600738.5,125.6808,send_bytes [00]
52723,Lab_Idle,default,601625.7,800.5178,send_bytes [00]
52723,Lab_Idle,default,601736.6,911.5052,send_bytes [00]
62616,Forest_MPS_Part1,default,735737.8,15.9053,send_bytes [0D]
62621,Forest_MPS_Part1,default,735869.3,147.3452,send_bytes [00]
62656,Forest_MPS_Part1,default,736706.4,984.4464,send_bytes [00]
62663,Forest_MPS_Part1,default,736884,1162.047,send_bytes [00]
64581,Night_MPS_Part2,default,782960.7,16.359,send_bytes [3F]
64588,Night_MPS_Part2,default,783074.7,130.3701,send_bytes [00]
64633,Night_MPS_Part2,default,783940.2,995.8981,send_bytes [00]
64640,Night_MPS_Part2,default,784076.8,1132.495,send_bytes [00]
81191,Forest_MPS_Part3,default,1103884,3.0011,send_bytes [40]
81197,Forest_MPS_Part3,default,1103989,108.016,send_bytes [00]
81233,Forest_MPS_Part3,default,1104867,986.1215,send_bytes [00]
81239,Forest_MPS_Part3,default,1105014,1133.141,send_bytes [00]
93669,Forest_Exit,default,1403960,24.5784,send_bytes [0F]
93675,Forest_Exit,default,1404078,142.5958,send_bytes [00]
93709,Forest_Exit,default,1404921,985.2806,send_bytes [00]
93716,Forest_Exit,default,1405088,1152.3,send_bytes [00]
104318,Lab_WelcomeBack,default,1663191,19.2218,send_bytes [10]
104327,Lab_WelcomeBack,default,1663296,124.2341,send_bytes [00]
104396,Lab_WelcomeBack,default,1664163,991.3433,send_bytes [00]
104407,Lab_WelcomeBack,default,1664298,1126.365,send_bytes [00]
123269,Lab_PreFBI,default,1885167,20.4988,send_bytes [11]
123279,Lab_PreFBI,default,1885272,125.091,send_bytes [00]
123357,Lab_PreFBI,default,1886149,1002.708,send_bytes [00]
123367,Lab_PreFBI,default,1886272,1125.216,send_bytes [00]
123917,Lab_FixationCross,synchroneous,1892554,17.7683,send_bytes [12]
123928,Lab_FixationCross,synchroneous,1892659,122.7789,send_bytes [00]
124007,Lab_FixationCross,synchroneous,1893537,1000.47,send_bytes [00]
124019,Lab_FixationCross,synchroneous,1893669,1132.486,send_bytes [00]
125814,Lab_Stroking,synchroneous,1913641,12.9319,send_bytes [13]
125823,Lab_Stroking,synchroneous,1913742,113.3631,send_bytes [00]
125903,Lab_Stroking,synchroneous,1914625,997.0578,send_bytes [00]
125914,Lab_Stroking,synchroneous,1914748,1120.069,send_bytes [00]
129411,Lab_FixationCross,synchroneous,1953648,13.4769,send_bytes [14]
129421,Lab_FixationCross,synchroneous,1953757,122.6509,send_bytes [00]
129501,Lab_FixationCross,synchroneous,1954646,1011.759,send_bytes [00]
129511,Lab_FixationCross,synchroneous,1954759,1124.193,send_bytes [00]
131210,Lab_FBIQuestionnaire,synchroneous,1973651,12.545,send_bytes [15]
131220,Lab_FBIQuestionnaire,synchroneous,1973759,121.1397,send_bytes [00]
131300,Lab_FBIQuestionnaire,synchroneous,1974647,1009.249,send_bytes [00]
131311,Lab_FBIQuestionnaire,synchroneous,1974770,1132.26,send_bytes [00]
134191,Lab_FixationCross,synchroneous,2006796,10.0987,send_bytes [12]
134200,Lab_FixationCross,synchroneous,2006899,113.0858,send_bytes [00]
134279,Lab_FixationCross,synchroneous,2007777,990.7739,send_bytes [00]
134291,Lab_FixationCross,synchroneous,2007909,1122.786,send_bytes [00]
136088,Lab_Stroking,synchroneous,2027900,11.8672,send_bytes [13]
136097,Lab_Stroking,synchroneous,2027999,111.4646,send_bytes [00]
136177,Lab_Stroking,synchroneous,2028889,1000.991,send_bytes [00]
136188,Lab_Stroking,synchroneous,2029011,1123.002,send_bytes [00]
139683,Lab_FixationCross,synchroneous,2067903,14.5567,send_bytes [14]
139693,Lab_FixationCross,synchroneous,2068011,123.1516,send_bytes [00]
139773,Lab_FixationCross,synchroneous,2068899,1011.26,send_bytes [00]
139783,Lab_FixationCross,synchroneous,2069011,1122.693,send_bytes [00]
141482,Lab_FBIQuestionnaire,synchroneous,2087902,13.2155,send_bytes [15]
141492,Lab_FBIQuestionnaire,synchroneous,2088013,124.2271,send_bytes [00]
141572,Lab_FBIQuestionnaire,synchroneous,2088902,1012.937,send_bytes [00]
141582,Lab_FBIQuestionnaire,synchroneous,2089012,1123.35,send_bytes [00]
143751,Lab_FixationCross,asynchroneous,2113131,10.9022,send_bytes [16]
143761,Lab_FixationCross,asynchroneous,2113232,111.913,send_bytes [00]
143841,Lab_FixationCross,asynchroneous,2114121,1000.154,send_bytes [00]
143852,Lab_FixationCross,asynchroneous,2114243,1122.617,send_bytes [00]
145647,Lab_Stroking,asynchroneous,2134224,12.8369,send_bytes [17]
145658,Lab_Stroking,asynchroneous,2134334,122.7935,send_bytes [00]
145737,Lab_Stroking,asynchroneous,2135209,997.9053,send_bytes [00]
145749,Lab_Stroking,asynchroneous,2135342,1131.342,send_bytes [00]
149239,Lab_FixationCross,asynchroneous,2174230,12.567,send_bytes [18]
149250,Lab_FixationCross,asynchroneous,2174341,123.5828,send_bytes [00]
149330,Lab_FixationCross,asynchroneous,2175230,1012.692,send_bytes [00]
149340,Lab_FixationCross,asynchroneous,2175342,1124.701,send_bytes [00]
151039,Lab_FBIQuestionnaire,asynchroneous,2194237,12.1809,send_bytes [19]
151050,Lab_FBIQuestionnaire,asynchroneous,2194348,122.7686,send_bytes [00]
151130,Lab_FBIQuestionnaire,asynchroneous,2195232,1006.878,send_bytes [00]
151141,Lab_FBIQuestionnaire,asynchroneous,2195355,1129.898,send_bytes [00]
153368,Lab_FixationCross,asynchroneous,2220123,9.8783,send_bytes [16]
153379,Lab_FixationCross,asynchroneous,2220226,112.4761,send_bytes [00]
153459,Lab_FixationCross,asynchroneous,2221109,995.0031,send_bytes [00]
153470,Lab_FixationCross,asynchroneous,2221232,1118.022,send_bytes [00]
155264,Lab_Stroking,asynchroneous,2241212,12.5183,send_bytes [17]
155274,Lab_Stroking,asynchroneous,2241312,112.9528,send_bytes [00]
155354,Lab_Stroking,asynchroneous,2242199,999.6368,send_bytes [00]
155365,Lab_Stroking,asynchroneous,2242321,1121.651,send_bytes [00]
158821,Lab_FixationCross,asynchroneous,2281224,13.8691,send_bytes [18]
158832,Lab_FixationCross,asynchroneous,2281334,123.8833,send_bytes [00]
158912,Lab_FixationCross,asynchroneous,2282222,1011.99,send_bytes [00]
158923,Lab_FixationCross,asynchroneous,2282346,1136.006,send_bytes [00]
160620,Lab_FBIQuestionnaire,asynchroneous,2301230,12.6512,send_bytes [19]
160631,Lab_FBIQuestionnaire,asynchroneous,2301342,124.2477,send_bytes [00]
160711,Lab_FBIQuestionnaire,asynchroneous,2302229,1011.353,send_bytes [00]
160721,Lab_FBIQuestionnaire,asynchroneous,2302341,1123.368,send_bytes [00]
163040,Lab_EndFirstPhase,default,2328139,10.6672,send_bytes [1A]
163049,Lab_EndFirstPhase,default,2328243,114.6802,send_bytes [00]
163121,Lab_EndFirstPhase,default,2329120,991.7856,send_bytes [00]
163131,Lab_EndFirstPhase,default,2329242,1113.802,send_bytes [00]
242154,Lab_Idle,default,3328155,18.3668,send_bytes [1E]
242163,Lab_Idle,default,3328263,126.3787,send_bytes [00]
242233,Lab_Idle,default,3329150,1012.909,send_bytes [00]
