frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,34.8384,22.9568,send_bytes [0A]
5,Lab_Idle,default,140.8438,128.9617,send_bytes [00]
75,Lab_Idle,default,1010.373,998.4905,send_bytes [00]
87,Lab_Idle,default,1143.969,1132.087,send_bytes [00]
13959,Lab_Idle,default,179925.1,20.4896,send_bytes [1E]
13968,Lab_Idle,default,180028.1,123.5016,send_bytes [00]
14040,Lab_Idle,default,180904.2,999.6092,send_bytes [00]
14051,Lab_Idle,default,181038.2,1133.628,send_bytes [00]
25756,Forest_MPS_Part1,default,332259.1,23.0604,send_bytes [0D]
25760,Forest_MPS_Part1,default,332369.5,133.4897,send_bytes [00]
25794,Forest_MPS_Part1,default,333231.3,995.2046,send_bytes [00]
25800,Forest_MPS_Part1,default,333396.2,1160.197,send_bytes [00]
27651,Night_MPS_Part2,default,379532,17.5514,send_bytes [3F]
27658,Night_MPS_Part2,default,379634,119.5685,send_bytes [00]
27702,Night_MPS_Part2,default,380502.6,988.0946,send_bytes [00]
27709,Night_MPS_Part2,default,380635.6,1121.108,send_bytes [00]
43922,Forest_MPS_Part3,default,700443.3,3.6601,send_bytes [40]
43927,Forest_MPS_Part3,default,700549.3,109.6747,send_bytes [00]
43963,Forest_MPS_Part3,default,701437.4,997.7848,send_bytes [00]
43968,Forest_MPS_Part3,default,701565.4,1125.804,send_bytes [00]
55983,Forest_Exit,default,1000526,25.7451,send_bytes [0F]
55988,Forest_Exit,default,1000635,135.1752,send_bytes [00]
56022,Forest_Exit,default,1001480,980.2807,send_bytes [00]
56028,Forest_Exit,default,1001635,1134.88,send_bytes [00]
66018,Lab_WelcomeBack2,default,1259757,15.5201,send_bytes [10]
66026,Lab_WelcomeBack2,default,1259859,116.9497,send_bytes [00]
66092,Lab_WelcomeBack2,default,1260734,992.0608,send_bytes [00]
66101,Lab_WelcomeBack2,default,1260857,1115.077,send_bytes [00]
80498,Lab_PreFBI,default,1441424,17.3614,send_bytes [11]
80508,Lab_PreFBI,default,1441531,124.9536,send_bytes [00]
80580,Lab_PreFBI,default,1442397,991.0631,send_bytes [00]
80591,Lab_PreFBI,default,1442542,1136.084,send_bytes [00]
81135,Lab_FixationCross,asynchroneous,1449156,15.3517,send_bytes [16]
81146,Lab_FixationCross,asynchroneous,1449263,122.3542,send_bytes [00]
81225,Lab_FixationCross,asynchroneous,1450140,1000.046,send_bytes [00]
81237,Lab_FixationCross,asynchroneous,1450273,1133.066,send_bytes [00]
83028,Lab_Stroking,asynchroneous,1470236,12.8635,send_bytes [17]
83038,Lab_Stroking,asynchroneous,1470347,123.8746,send_bytes [00]
83117,Lab_Stroking,asynchroneous,1471218,995.4032,send_bytes [00]
83129,Lab_Stroking,asynchroneous,1471351,1128.423,send_bytes [00]
86618,Lab_FixationCross,asynchroneous,1510248,13.4514,send_bytes [18]
86628,Lab_FixationCross,asynchroneous,1510357,122.4649,send_bytes [00]
86708,Lab_FixationCross,asynchroneous,1511245,1010.667,send_bytes [00]
86718,Lab_FixationCross,asynchroneous,1511357,1122.592,send_bytes [00]
88416,Lab_FBIQuestionnaire,asynchroneous,1530250,12.2818,send_bytes [19]
88427,Lab_FBIQuestionnaire,asynchroneous,1530361,123.2946,send_bytes [00]
88507,Lab_FBIQuestionnaire,asynchroneous,1531249,1011.559,send_bytes [00]
88518,Lab_FBIQuestionnaire,asynchroneous,1531372,1134.003,send_bytes [00]
90538,Lab_FixationCross,synchroneous,1553829,10.703,send_bytes [12]
90548,Lab_FixationCross,synchroneous,1553931,112.135,send_bytes [00]
90628,Lab_FixationCross,synchroneous,1554813,994.2455,send_bytes [00]
90639,Lab_FixationCross,synchroneous,1554935,1116.263,send_bytes [00]
92426,Lab_Stroking,synchroneous,1574915,11.7879,send_bytes [13]
92436,Lab_Stroking,synchroneous,1575017,113.3802,send_bytes [00]
92516,Lab_Stroking,synchroneous,1575905,1000.905,send_bytes [00]
