frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,37.1128,25.8337,send_bytes [0A]
4,Lab_Idle,default,136.1065,124.8265,send_bytes [00]
68,Lab_Idle,default,1008.791,997.5109,send_bytes [00]
79,Lab_Idle,default,1139.806,1128.525,send_bytes [00]
7360,Lab_Instruction1,default,93596.72,15.483,send_bytes [0B]
7362,Lab_Instruction1,default,93795.32,214.0832,send_bytes [00]
7427,Lab_Instruction1,default,94579.84,998.604,send_bytes [00]
7445,Lab_Instruction1,default,94792.86,1211.627,send_bytes [00]
15659,Lab_Idle,default,196837.2,14.3878,send_bytes [0C]
15669,Lab_Idle,default,196948.6,125.7967,send_bytes [00]
15737,Lab_Idle,default,197825.9,1003.063,send_bytes [00]
15748,Lab_Idle,default,197958.7,1135.923,send_bytes [00]
16730,Lab_RestingStateEyesClosed,default,210254.9,20.8907,send_bytes [35]
16739,Lab_RestingStateEyesClosed,default,210358.3,124.3198,send_bytes [00]
16810,Lab_RestingStateEyesClosed,default,211248.4,1014.433,send_bytes [00]
16819,Lab_RestingStateEyesClosed,default,211359.4,1125.449,send_bytes [00]
31143,Lab_Idle,default,390261.8,17.7417,send_bytes [36]
31153,Lab_Idle,default,390380,135.932,send_bytes [00]
31224,Lab_Idle,default,391246,1001.865,send_bytes [00]
31234,Lab_Idle,default,391381,1136.876,send_bytes [00]
31971,Lab_RestingStateEyesOpen,default,400516.1,16.7227,send_bytes [37]
31981,Lab_RestingStateEyesOpen,default,400623.7,124.3163,send_bytes [00]
32053,Lab_RestingStateEyesOpen,default,401500.8,1001.423,send_bytes [00]
32064,Lab_RestingStateEyesOpen,default,401636.8,1137.44,send_bytes [00]
46352,Lab_InstantTrigg,default,580523.3,12.7311,send_bytes [38]
46361,Lab_InstantTrigg,default,580632.3,121.7135,send_bytes [00]
47596,Lab_Idle,default,581522.4,801.7336,send_bytes [00]
47596,Lab_Idle,default,581645.9,925.1692,send_bytes [00]
57076,Forest_Control_Part1,default,720181.8,17.7881,send_bytes [21]
57080,Forest_Control_Part1,default,720285.8,121.7875,send_bytes [00]
57113,Forest_Control_Part1,default,721169.4,1005.319,send_bytes [00]
57118,Forest_Control_Part1,default,721301,1136.911,send_bytes [00]
59977,Night_Control_Part2,default,791815.2,18.3068,send_bytes [49]
59984,Night_Control_Part2,default,791917.3,120.3178,send_bytes [00]
60028,Night_Control_Part2,default,792772.9,975.9995,send_bytes [00]
60036,Night_Control_Part2,default,792929,1132.02,send_bytes [00]
77204,Forest_Control_Part3,default,1131402,2.1125,send_bytes [4A]
77209,Forest_Control_Part3,default,1131512,111.5017,send_bytes [00]
77246,Forest_Control_Part3,default,1132389,989.2208,send_bytes [00]
77252,Forest_Control_Part3,default,1132520,1120.049,send_bytes [00]
89772,Forest_PlatformMovement,default,1439466,25.4454,send_bytes [23]
89778,Forest_PlatformMovement,default,1439587,146.4239,send_bytes [00]
89812,Forest_PlatformMovement,default,1440432,991.6904,send_bytes [00]
89819,Forest_PlatformMovement,default,1440610,1168.972,send_bytes [00]
97643,Lab_WelcomeBack,default,1634701,25.8543,send_bytes [24]
97652,Lab_WelcomeBack,default,1634805,129.8575,send_bytes [00]
97714,Lab_WelcomeBack,default,1635674,998.966,send_bytes [00]
97724,Lab_WelcomeBack,default,1635819,1143.986,send_bytes [00]
114972,Lab_PreFBI,default,1852549,13.3051,send_bytes [25]
