frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,33.2925,22.6184,send_bytes [0A]
5,Lab_Idle,default,142.3042,131.6297,send_bytes [00]
76,Lab_Idle,default,1013.829,1003.155,send_bytes [00]
87,Lab_Idle,default,1147.435,1136.76,send_bytes [00]
17964,Lab_Idle,default,236131.8,19.9512,send_bytes [1E]
17974,Lab_Idle,default,236236.8,124.9585,send_bytes [00]
18042,Lab_Idle,default,237110.9,999.074,send_bytes [00]
18052,Lab_Idle,default,237243.9,1132.084,send_bytes [00]
25543,Forest_Control_Part1,default,334960.3,18.7894,send_bytes [21]
25548,Forest_Control_Part1,default,335097.9,156.3992,send_bytes [00]
25580,Forest_Control_Part1,default,335934,992.4886,send_bytes [00]
25587,Forest_Control_Part1,default,336117.4,1175.931,send_bytes [00]
28303,Night_Control_Part2,default,406565.7,22.275,send_bytes [49]
28310,Night_Control_Part2,default,406673.1,129.7096,send_bytes [00]
28354,Night_Control_Part2,default,407540.8,997.3919,send_bytes [00]
28361,Night_Control_Part2,default,407683.8,1140.428,send_bytes [00]
45331,Forest_Control_Part3,default,746103.8,2.8025,send_bytes [4A]
45337,Forest_Control_Part3,default,746219.8,118.8138,send_bytes [00]
45373,Forest_Control_Part3,default,747098.3,997.3436,send_bytes [00]
45379,Forest_Control_Part3,default,747243.9,1142.938,send_bytes [00]
57060,Forest_PlatformMovement,default,1054199,44.8312,send_bytes [23]
57066,Forest_PlatformMovement,default,1054317,163.4272,send_bytes [00]
57092,Forest_PlatformMovement,default,1055126,971.9494,send_bytes [00]
57099,Forest_PlatformMovement,default,1055342,1187.973,send_bytes [00]
64606,Lab_WelcomeBack2,default,1249442,17.1434,send_bytes [24]
64616,Lab_WelcomeBack2,default,1249562,137.1495,send_bytes [00]
64679,Lab_WelcomeBack2,default,1250406,980.6795,send_bytes [00]
64692,Lab_WelcomeBack2,default,1250573,1147.279,send_bytes [00]
79429,Lab_PreFBI,default,1436186,18.9146,send_bytes [25]
79438,Lab_PreFBI,default,1436291,123.9273,send_bytes [00]
79509,Lab_PreFBI,default,1437160,993.0383,send_bytes [00]
79520,Lab_PreFBI,default,1437293,1125.644,send_bytes [00]
80208,Lab_FixationCross,synchroneous,1445833,21.6595,send_bytes [26]
80217,Lab_FixationCross,synchroneous,1445934,122.6778,send_bytes [00]
80296,Lab_FixationCross,synchroneous,1446811,999.7832,send_bytes [00]
80308,Lab_FixationCross,synchroneous,1446944,1132.795,send_bytes [00]
82100,Lab_Stroking,synchroneous,1466904,11.1477,send_bytes [27]
82109,Lab_Stroking,synchroneous,1467007,113.7392,send_bytes [00]
82189,Lab_Stroking,synchroneous,1467890,997.2727,send_bytes [00]
82200,Lab_Stroking,synchroneous,1468012,1119.282,send_bytes [00]
85691,Lab_FixationCross,synchroneous,1506907,11.9346,send_bytes [28]
85701,Lab_FixationCross,synchroneous,1507017,121.9511,send_bytes [00]
85780,Lab_FixationCross,synchroneous,1507896,1001.474,send_bytes [00]
85792,Lab_FixationCross,synchroneous,1508029,1134.49,send_bytes [00]
87490,Lab_FBIQuestionnaire,synchroneous,1526913,14.237,send_bytes [2D]
87499,Lab_FBIQuestionnaire,synchroneous,1527013,114.2488,send_bytes [00]
87580,Lab_FBIQuestionnaire,synchroneous,1527912,1012.78,send_bytes [00]
87590,Lab_FBIQuestionnaire,synchroneous,1528022,1123.374,send_bytes [00]
89261,Lab_FixationCross,synchroneous,1546612,11.0957,send_bytes [26]
89272,Lab_FixationCross,synchroneous,1546722,121.6886,send_bytes [00]
89351,Lab_FixationCross,synchroneous,1547597,996.2189,send_bytes [00]
89363,Lab_FixationCross,synchroneous,1547729,1127.81,send_bytes [00]
91149,Lab_Stroking,synchroneous,1567698,11.3342,send_bytes [27]
91159,Lab_Stroking,synchroneous,1567799,112.9228,send_bytes [00]
91238,Lab_Stroking,synchroneous,1568684,998.0288,send_bytes [00]
91249,Lab_Stroking,synchroneous,1568808,1121.465,send_bytes [00]
94742,Lab_FixationCross,synchroneous,1607707,13.2304,send_bytes [28]
94751,Lab_FixationCross,synchroneous,1607808,114.2458,send_bytes [00]
94831,Lab_FixationCross,synchroneous,1608701,1006.772,send_bytes [00]
94841,Lab_FixationCross,synchroneous,1608810,1116.368,send_bytes [00]
96541,Lab_FBIQuestionnaire,synchroneous,1627713,11.7955,send_bytes [2D]
96551,Lab_FBIQuestionnaire,synchroneous,1627814,112.3868,send_bytes [00]
96632,Lab_FBIQuestionnaire,synchroneous,1628711,1009.496,send_bytes [00]
96642,Lab_FBIQuestionnaire,synchroneous,1628819,1117.929,send_bytes [00]
97874,Lab_FixationCross,asynchroneous,1642518,10.5742,send_bytes [2A]
97884,Lab_FixationCross,asynchroneous,1642619,111.5848,send_bytes [00]
97964,Lab_FixationCross,asynchroneous,1643506,998.6965,send_bytes [00]
97975,Lab_FixationCross,asynchroneous,1643628,1121.293,send_bytes [00]
99767,Lab_Stroking,asynchroneous,1663610,12.7268,send_bytes [2B]
99776,Lab_Stroking,asynchroneous,1663710,112.3163,send_bytes [00]
99855,Lab_Stroking,asynchroneous,1664593,995.8431,send_bytes [00]
99866,Lab_Stroking,asynchroneous,1664715,1117.859,send_bytes [00]
103356,Lab_FixationCross,asynchroneous,1703621,12.5065,send_bytes [2C]
103367,Lab_FixationCross,asynchroneous,1703732,123.5239,send_bytes [00]
103446,Lab_FixationCross,asynchroneous,1704611,1002.212,send_bytes [00]
103458,Lab_FixationCross,asynchroneous,1704744,1135.231,send_bytes [00]
105155,Lab_FBIQuestionnaire,asynchroneous,1723629,13.0756,send_bytes [29]
105165,Lab_FBIQuestionnaire,asynchroneous,1723740,124.6675,send_bytes [00]
105245,Lab_FBIQuestionnaire,asynchroneous,1724629,1013.201,send_bytes [00]
