ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
59.8784,0,30.661,49.7257,0,Lab_Idle,0,default,0,16,0,0,10000,-0.0107619 1.68108 0.4187174,354.8544 0.6974939 359.3346,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,87.49917
65.1203,1,62.6457,54.8927,0,Lab_Idle,0,default,0,16,0,0,10000,-0.0107728 1.681071 0.4187441,354.8535 0.6996505 359.3354,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,86.83061
88.186,2,65.3938,77.9623,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01078573 1.681069 0.418782,354.854 0.7021693 359.3322,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,89.4241
103.2411,3,88.7344,93.018,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01078891 1.681054 0.4187966,354.8496 0.6985632 359.3329,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,89.7245
110.5632,4,103.6956,100.337,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01078999 1.681051 0.4188332,354.8534 0.6974321 359.3315,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,90.13006
132.8314,5,110.9682,122.6058,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01079788 1.681043 0.4188391,354.853 0.6999286 359.3331,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,90.67357
143.8001,6,133.2846,133.5738,0,Lab_Idle,0,default,0,16,0,0,10000,-0.0108112 1.681033 0.4188425,354.8534 0.7003366 359.3372,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,90.18375
166.0344,7,144.2237,155.8091,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01081937 1.68103 0.4188445,354.8533 0.698923 359.3351,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,90.1216
177.8456,8,166.5653,167.6203,0,Lab_Idle,0,default,0,16,0,0,10000,-0.0108506 1.681074 0.4188001,354.8568 0.7007773 359.3376,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,90.1178
199.2065,9,178.2498,188.9816,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01086396 1.681067 0.4188084,354.8511 0.7022174 359.3364,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,90.03574
211.2105,10,199.7523,200.9861,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01085106 1.68107 0.4188213,354.8582 0.6987588 359.3402,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,89.54681
232.6498,11,211.71,222.4243,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01085048 1.681055 0.4188345,354.8551 0.6941319 359.338,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,89.41087
255.0518,12,233.1707,244.8263,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01087259 1.681043 0.4188467,354.8514 0.6986646 359.3335,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,88.97596
265.8955,13,255.6514,255.6686,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01088812 1.681033 0.4188592,354.8539 0.696739 359.334,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,88.2123
288.7427,14,266.2743,278.5166,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01091002 1.681021 0.4188695,354.8513 0.7009643 359.335,-0.01075773 1.681076 0.4187207,0 0.702858 0,0.5541067 -1.558076 2.141557,0 179.2971 0,88.27126
