frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
64725,Lab_WelcomeBack,default,1513945,138.6706,send_bytes [00]
64770,Lab_WelcomeBack,default,1514791,984.3577,send_bytes [00]
64779,Lab_WelcomeBack,default,1514954,1147.799,send_bytes [00]
76536,Lab_PreFBI,default,1698576,26.255,send_bytes [25]
76545,Lab_PreFBI,default,1698687,137.2669,send_bytes [00]
76602,Lab_PreFBI,default,1699564,1014.378,send_bytes [00]
76612,Lab_PreFBI,default,1699709,1159.822,send_bytes [00]
77688,Lab_FixationCross,asynchroneous,1715917,22.2356,send_bytes [2A]
77698,Lab_FixationCross,asynchroneous,1716017,122.2219,send_bytes [00]
77777,Lab_FixationCross,asynchroneous,1716893,998.751,send_bytes [00]
77789,Lab_FixationCross,asynchroneous,1717026,1131.766,send_bytes [00]
79573,Lab_Stroking,asynchroneous,1737015,23.0959,send_bytes [2B]
79582,Lab_Stroking,asynchroneous,1737116,123.6842,send_bytes [00]
79653,Lab_Stroking,asynchroneous,1737992,999.795,send_bytes [00]
79663,Lab_Stroking,asynchroneous,1738117,1125.227,send_bytes [00]
82809,Lab_FixationCross,asynchroneous,1777021,17.3813,send_bytes [2C]
82819,Lab_FixationCross,asynchroneous,1777125,121.8163,send_bytes [00]
82899,Lab_FixationCross,asynchroneous,1778016,1012.508,send_bytes [00]
82909,Lab_FixationCross,asynchroneous,1778128,1124.523,send_bytes [00]
84608,Lab_FBIQuestionnaire,asynchroneous,1797021,13.3198,send_bytes [2D]
84618,Lab_FBIQuestionnaire,asynchroneous,1797129,121.3371,send_bytes [00]
84698,Lab_FBIQuestionnaire,asynchroneous,1798015,1007.452,send_bytes [00]
84709,Lab_FBIQuestionnaire,asynchroneous,1798138,1130.458,send_bytes [00]
86827,Lab_FixationCross,asynchroneous,1821704,12.515,send_bytes [2A]
86837,Lab_FixationCross,asynchroneous,1821804,112.478,send_bytes [00]
86917,Lab_FixationCross,asynchroneous,1822690,999.1972,send_bytes [00]
86928,Lab_FixationCross,asynchroneous,1822811,1120.195,send_bytes [00]
88719,Lab_Stroking,asynchroneous,1842812,15.6099,send_bytes [2B]
88728,Lab_Stroking,asynchroneous,1842921,124.199,send_bytes [00]
88799,Lab_Stroking,asynchroneous,1843797,1000.311,send_bytes [00]
88809,Lab_Stroking,asynchroneous,1843929,1132.322,send_bytes [00]
91972,Lab_FixationCross,asynchroneous,1882826,23.3386,send_bytes [2C]
91983,Lab_FixationCross,asynchroneous,1882937,134.7725,send_bytes [00]
92062,Lab_FixationCross,asynchroneous,1883816,1013.46,send_bytes [00]
92074,Lab_FixationCross,asynchroneous,1883949,1146.899,send_bytes [00]
93762,Lab_FBIQuestionnaire,asynchroneous,1902821,13.1002,send_bytes [2D]
93771,Lab_FBIQuestionnaire,asynchroneous,1902930,122.1102,send_bytes [00]
93851,Lab_FBIQuestionnaire,asynchroneous,1903819,1010.802,send_bytes [00]
93862,Lab_FBIQuestionnaire,asynchroneous,1903940,1131.819,send_bytes [00]
95377,Lab_FixationCross,synchroneous,1920804,14.6988,send_bytes [26]
95387,Lab_FixationCross,synchroneous,1920914,124.7113,send_bytes [00]
95466,Lab_FixationCross,synchroneous,1921790,1000.403,send_bytes [00]
95478,Lab_FixationCross,synchroneous,1921922,1132.837,send_bytes [00]
97267,Lab_Stroking,synchroneous,1941891,14.4944,send_bytes [27]
97278,Lab_Stroking,synchroneous,1942013,137.0865,send_bytes [00]
97348,Lab_Stroking,synchroneous,1942886,1010.197,send_bytes [00]
97359,Lab_Stroking,synchroneous,1943017,1141.211,send_bytes [00]
100528,Lab_FixationCross,synchroneous,1981899,19.249,send_bytes [28]
100538,Lab_FixationCross,synchroneous,1982003,122.6831,send_bytes [00]
100618,Lab_FixationCross,synchroneous,1982892,1011.379,send_bytes [00]
100629,Lab_FixationCross,synchroneous,1983014,1133.391,send_bytes [00]
102323,Lab_FBIQuestionnaire,synchroneous,2001903,12.4436,send_bytes [29]
102333,Lab_FBIQuestionnaire,synchroneous,2002014,123.0374,send_bytes [00]
102413,Lab_FBIQuestionnaire,synchroneous,2002901,1010.147,send_bytes [00]
102424,Lab_FBIQuestionnaire,synchroneous,2003023,1132.588,send_bytes [00]
103926,Lab_FixationCross,synchroneous,2019758,13.0693,send_bytes [26]
103936,Lab_FixationCross,synchroneous,2019869,124.6662,send_bytes [00]
104014,Lab_FixationCross,synchroneous,2020735,990.7694,send_bytes [00]
104027,Lab_FixationCross,synchroneous,2020880,1135.788,send_bytes [00]
105816,Lab_Stroking,synchroneous,2040882,20.8939,send_bytes [27]
105825,Lab_Stroking,synchroneous,2040984,123.3232,send_bytes [00]
105897,Lab_Stroking,synchroneous,2041859,998.0105,send_bytes [00]
105908,Lab_Stroking,synchroneous,2041993,1132.027,send_bytes [00]
109086,Lab_FixationCross,synchroneous,2080894,25.8992,send_bytes [28]
109096,Lab_FixationCross,synchroneous,2081002,134.3326,send_bytes [00]
109175,Lab_FixationCross,synchroneous,2081880,1012.444,send_bytes [00]
109187,Lab_FixationCross,synchroneous,2082013,1145.463,send_bytes [00]
110884,Lab_FBIQuestionnaire,synchroneous,2100893,13.6787,send_bytes [29]
110894,Lab_FBIQuestionnaire,synchroneous,2101002,123.2698,send_bytes [00]
110974,Lab_FBIQuestionnaire,synchroneous,2101891,1012.396,send_bytes [00]
110985,Lab_FBIQuestionnaire,synchroneous,2102013,1134.394,send_bytes [00]
112661,Lab_EndFirstPhase,default,2120687,13.0249,send_bytes [2E]
112669,Lab_EndFirstPhase,default,2120790,115.5021,send_bytes [00]
112728,Lab_EndFirstPhase,default,2121676,1001.782,send_bytes [00]
112736,Lab_EndFirstPhase,default,2121796,1121.741,send_bytes [00]
