frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,39.7937,28.2581,send_bytes [0A]
5,Lab_Idle,default,163.9764,152.4402,send_bytes [00]
58,Lab_Idle,default,1002.066,990.5299,send_bytes [00]
69,Lab_Idle,default,1182.091,1170.554,send_bytes [00]
18782,Lab_Instruction1,default,305210.6,29.3256,send_bytes [0B]
18786,Lab_Instruction1,default,305315.6,134.2988,send_bytes [00]
18843,Lab_Instruction1,default,306181.7,1000.409,send_bytes [00]
18853,Lab_Instruction1,default,306339.7,1158.426,send_bytes [00]
25487,Lab_Idle,default,410995.2,26.1762,send_bytes [0C]
25496,Lab_Idle,default,411115.8,146.7692,send_bytes [00]
25547,Lab_Idle,default,411959.9,990.873,send_bytes [00]
25558,Lab_Idle,default,412138.3,1169.316,send_bytes [00]
26996,Lab_RestingStateEyesClosed,default,436015.3,24.5048,send_bytes [35]
27004,Lab_RestingStateEyesClosed,default,436116.9,126.0971,send_bytes [00]
27056,Lab_RestingStateEyesClosed,default,436982,991.2139,send_bytes [00]
27065,Lab_RestingStateEyesClosed,default,437140,1149.232,send_bytes [00]
37853,Lab_Idle,default,616032.4,30.4046,send_bytes [36]
37860,Lab_Idle,default,616137.4,135.4123,send_bytes [00]
37912,Lab_Idle,default,617003.5,1001.524,send_bytes [00]
37920,Lab_Idle,default,617137.9,1135.956,send_bytes [00]
38889,Lab_RestingStateEyesOpen,default,633398.4,20.069,send_bytes [37]
38897,Lab_RestingStateEyesOpen,default,633504.6,126.1929,send_bytes [00]
38947,Lab_RestingStateEyesOpen,default,634371.7,993.2976,send_bytes [00]
38956,Lab_RestingStateEyesOpen,default,634515.7,1137.316,send_bytes [00]
50544,Lab_InstantTrigg,default,813408.1,20.135,send_bytes [38]
50553,Lab_InstantTrigg,default,813522.1,134.1477,send_bytes [00]
51178,Lab_Idle,default,814401.6,791.3666,send_bytes [00]
51178,Lab_Idle,default,814522.6,912.3801,send_bytes [00]
58667,Forest_MPS_Part1,default,942990.3,25.0044,send_bytes [0D]
58671,Forest_MPS_Part1,default,943107.3,142.0262,send_bytes [00]
58697,Forest_MPS_Part1,default,943958.9,993.5493,send_bytes [00]
58702,Forest_MPS_Part1,default,944121.9,1156.567,send_bytes [00]
60146,Night_MPS_Part2,default,990282.3,29.6221,send_bytes [3F]
60152,Night_MPS_Part2,default,990396.3,143.6345,send_bytes [00]
60187,Night_MPS_Part2,default,991251.8,999.1625,send_bytes [00]
60194,Night_MPS_Part2,default,991418.4,1165.764,send_bytes [00]
73216,Forest_MPS_Part3,default,1311282,2.8015,send_bytes [40]
73220,Forest_MPS_Part3,default,1311390,110.8258,send_bytes [00]
73248,Forest_MPS_Part3,default,1312266,987.3465,send_bytes [00]
73253,Forest_MPS_Part3,default,1312415,1136.363,send_bytes [00]
82293,Forest_Exit,default,1611433,39.3707,send_bytes [0F]
82299,Forest_Exit,default,1611558,164.3794,send_bytes [00]
82325,Forest_Exit,default,1612400,1006.485,send_bytes [00]
82331,Forest_Exit,default,1612583,1188.924,send_bytes [00]
90162,Lab_WelcomeBack,default,1870819,37.0666,send_bytes [10]
90169,Lab_WelcomeBack,default,1870928,145.6619,send_bytes [00]
90219,Lab_WelcomeBack,default,1871763,980.7646,send_bytes [00]
90230,Lab_WelcomeBack,default,1871941,1158.79,send_bytes [00]
103916,Lab_PreFBI,default,2083130,18.6698,send_bytes [11]
103925,Lab_PreFBI,default,2083248,136.1025,send_bytes [00]
103981,Lab_PreFBI,default,2084104,992.2157,send_bytes [00]
103992,Lab_PreFBI,default,2084258,1146.232,send_bytes [00]
104638,Lab_FixationCross,asynchroneous,2093979,22.2105,send_bytes [16]
104649,Lab_FixationCross,asynchroneous,2094091,134.2245,send_bytes [00]
104727,Lab_FixationCross,asynchroneous,2094957,1000.334,send_bytes [00]
104739,Lab_FixationCross,asynchroneous,2095090,1133.353,send_bytes [00]
106524,Lab_Stroking,asynchroneous,2115083,20.1906,send_bytes [17]
106534,Lab_Stroking,asynchroneous,2115187,124.2343,send_bytes [00]
106605,Lab_Stroking,asynchroneous,2116071,1008.317,send_bytes [00]
106615,Lab_Stroking,asynchroneous,2116192,1129.912,send_bytes [00]
109776,Lab_FixationCross,asynchroneous,2155083,17.9531,send_bytes [18]
109786,Lab_FixationCross,asynchroneous,2155189,123.3751,send_bytes [00]
109866,Lab_FixationCross,asynchroneous,2156078,1012.488,send_bytes [00]
109876,Lab_FixationCross,asynchroneous,2156190,1124.502,send_bytes [00]
111566,Lab_FBIQuestionnaire,asynchroneous,2175086,13.9139,send_bytes [19]
111575,Lab_FBIQuestionnaire,asynchroneous,2175195,122.9258,send_bytes [00]
111654,Lab_FBIQuestionnaire,asynchroneous,2176077,1005.457,send_bytes [00]
111665,Lab_FBIQuestionnaire,asynchroneous,2176199,1127.471,send_bytes [00]
113549,Lab_FixationCross,synchroneous,2197157,13.6618,send_bytes [12]
113559,Lab_FixationCross,synchroneous,2197267,124.0901,send_bytes [00]
113638,Lab_FixationCross,synchroneous,2198140,997.2022,send_bytes [00]
113650,Lab_FixationCross,synchroneous,2198275,1131.794,send_bytes [00]
115440,Lab_Stroking,synchroneous,2218258,19.6985,send_bytes [13]
115450,Lab_Stroking,synchroneous,2218360,121.7057,send_bytes [00]
115522,Lab_Stroking,synchroneous,2219237,998.8186,send_bytes [00]
115533,Lab_Stroking,synchroneous,2219370,1131.256,send_bytes [00]
118681,Lab_FixationCross,synchroneous,2258266,23.5614,send_bytes [14]
118691,Lab_FixationCross,synchroneous,2258377,133.9961,send_bytes [00]
118770,Lab_FixationCross,synchroneous,2259255,1012.684,send_bytes [00]
118781,Lab_FixationCross,synchroneous,2259378,1135.699,send_bytes [00]
120474,Lab_FBIQuestionnaire,synchroneous,2278263,14.2253,send_bytes [15]
120484,Lab_FBIQuestionnaire,synchroneous,2278372,123.2436,send_bytes [00]
120564,Lab_FBIQuestionnaire,synchroneous,2279255,1006.773,send_bytes [00]
120575,Lab_FBIQuestionnaire,synchroneous,2279377,1128.787,send_bytes [00]
122122,Lab_FixationCross,asynchroneous,2296599,12.1527,send_bytes [16]
122132,Lab_FixationCross,asynchroneous,2296699,112.1637,send_bytes [00]
122212,Lab_FixationCross,asynchroneous,2297585,998.2808,send_bytes [00]
122223,Lab_FixationCross,asynchroneous,2297708,1121.29,send_bytes [00]
124013,Lab_Stroking,asynchroneous,2317707,16.1787,send_bytes [17]
124022,Lab_Stroking,asynchroneous,2317815,123.7734,send_bytes [00]
124092,Lab_Stroking,asynchroneous,2318678,986.8832,send_bytes [00]
124104,Lab_Stroking,asynchroneous,2318821,1130.316,send_bytes [00]
127252,Lab_FixationCross,asynchroneous,2357718,20.1813,send_bytes [18]
127262,Lab_FixationCross,asynchroneous,2357821,123.1977,send_bytes [00]
127341,Lab_FixationCross,asynchroneous,2358699,1001.306,send_bytes [00]
127352,Lab_FixationCross,asynchroneous,2358822,1124.324,send_bytes [00]
129047,Lab_FBIQuestionnaire,asynchroneous,2377716,12.8289,send_bytes [19]
129057,Lab_FBIQuestionnaire,asynchroneous,2377826,122.2614,send_bytes [00]
129137,Lab_FBIQuestionnaire,asynchroneous,2378710,1006.951,send_bytes [00]
129148,Lab_FBIQuestionnaire,asynchroneous,2378832,1128.973,send_bytes [00]
130966,Lab_FixationCross,synchroneous,2399055,13.1207,send_bytes [12]
130976,Lab_FixationCross,synchroneous,2399165,123.5525,send_bytes [00]
131055,Lab_FixationCross,synchroneous,2400039,997.245,send_bytes [00]
131067,Lab_FixationCross,synchroneous,2400172,1130.26,send_bytes [00]
132857,Lab_Stroking,synchroneous,2420176,16.2823,send_bytes [13]
132867,Lab_Stroking,synchroneous,2420284,124.3001,send_bytes [00]
132938,Lab_Stroking,synchroneous,2421160,1000.401,send_bytes [00]
132949,Lab_Stroking,synchroneous,2421292,1132.414,send_bytes [00]
136106,Lab_FixationCross,synchroneous,2460182,17.9826,send_bytes [14]
136116,Lab_FixationCross,synchroneous,2460288,123.9999,send_bytes [00]
136196,Lab_FixationCross,synchroneous,2461178,1014.531,send_bytes [00]
136206,Lab_FixationCross,synchroneous,2461287,1123.544,send_bytes [00]
137905,Lab_FBIQuestionnaire,synchroneous,2480185,16.5113,send_bytes [15]
137915,Lab_FBIQuestionnaire,synchroneous,2480291,123.0991,send_bytes [00]
137995,Lab_FBIQuestionnaire,synchroneous,2481176,1007.634,send_bytes [00]
138006,Lab_FBIQuestionnaire,synchroneous,2481297,1129.228,send_bytes [00]
139438,Lab_EndFirstPhase,default,2497262,14.2964,send_bytes [1A]
139445,Lab_EndFirstPhase,default,2497361,113.3041,send_bytes [00]
139503,Lab_EndFirstPhase,default,2498261,1012.842,send_bytes [00]
139511,Lab_EndFirstPhase,default,2498382,1134.442,send_bytes [00]
202509,Lab_Idle,default,3497298,17.7339,send_bytes [1E]
202517,Lab_Idle,default,3497416,135.7481,send_bytes [00]
