ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
23.8004,0,16.8006,20.6842,0,Lab_Idle,0,default,0,16,0,0,10000,2.228428 2.398773 0.1901687,3.396069 289.8972 359.7835,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,85.08572
34.5289,1,24.6475,31.4222,0,Lab_Idle,0,default,0,16,0,0,10000,2.228432 2.398778 0.1901643,3.392381 289.8948 359.7831,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,85.8046
56.7424,2,35.1169,53.6354,0,Lab_Idle,0,default,0,16,0,0,10000,2.228431 2.39878 0.1901592,3.39155 289.8945 359.7863,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,86.01045
68.0777,3,57.3357,64.9641,0,Lab_Idle,0,default,0,16,0,0,10000,2.228436 2.398782 0.1901662,3.390082 289.8924 359.7782,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,85.30418
79.1269,4,68.4259,76.013,0,Lab_Idle,0,default,0,16,0,0,10000,2.228435 2.398782 0.1901622,3.389545 289.8934 359.7822,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,85.3569
101.1144,5,79.5266,98.0017,0,Lab_Idle,0,default,0,16,0,0,10000,2.228432 2.39878 0.1901603,3.391148 289.8902 359.7808,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,85.44227
113.0194,6,101.6193,109.9053,0,Lab_Idle,0,default,0,16,0,0,10000,2.228426 2.398772 0.1901638,3.396468 289.8943 359.7844,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,84.78693
123.9908,7,113.4083,120.8749,0,Lab_Idle,0,default,0,16,0,0,10000,2.228428 2.398777 0.1901582,3.393567 289.8891 359.7821,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,84.77448
146.9942,8,124.2955,143.8816,0,Lab_Idle,0,default,0,16,0,0,10000,2.228437 2.398785 0.1901641,3.388091 289.892 359.7787,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,84.87747
156.9334,9,147.4338,153.8176,0,Lab_Idle,0,default,0,16,0,0,10000,2.228432 2.398779 0.1901626,3.391637 289.889 359.778,2.228427 2.398771 0.1901695,0 289.9017 0,1.507387 -2.275771 -0.307605,0 250.0983 0,84.22987
