frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,13.0792,9.7692,send_bytes [0A]
8,Lab_Idle,default,117.122,113.8119,send_bytes [00]
74,Lab_Idle,default,1005.198,1001.888,send_bytes [00]
82,Lab_Idle,default,1115.635,1112.325,send_bytes [00]
13251,Lab_Instruction1,default,163544.1,20.8281,send_bytes [0B]
13253,Lab_Instruction1,default,163826.1,302.8256,send_bytes [00]
13306,Lab_Instruction1,default,164525.6,1002.333,send_bytes [00]
13329,Lab_Instruction1,default,164825.7,1302.371,send_bytes [00]
16875,Lab_Instruction1,default,206160.8,15.8809,send_bytes [0B]
16886,Lab_Instruction1,default,206268.9,124.0219,send_bytes [00]
16961,Lab_Instruction1,default,207135.5,990.5779,send_bytes [00]
16973,Lab_Instruction1,default,207280.9,1136.023,send_bytes [00]
28583,Lab_Idle,default,343337.2,16.4955,send_bytes [0C]
28594,Lab_Idle,default,343445.3,124.509,send_bytes [00]
28669,Lab_Idle,default,344313.4,992.6178,send_bytes [00]
28681,Lab_Idle,default,344445.4,1124.636,send_bytes [00]
30697,Lab_RestingStateEyesClosed,default,368224.3,14.0638,send_bytes [35]
30707,Lab_RestingStateEyesClosed,default,368334.3,124.0745,send_bytes [00]
30780,Lab_RestingStateEyesClosed,default,369212.9,1002.607,send_bytes [00]
30791,Lab_RestingStateEyesClosed,default,369335.5,1125.193,send_bytes [00]
45837,Lab_Idle,default,548238,18.0593,send_bytes [36]
45847,Lab_Idle,default,548343.6,123.6585,send_bytes [00]
45921,Lab_Idle,default,549223.7,1003.763,send_bytes [00]
45931,Lab_Idle,default,549344.1,1124.215,send_bytes [00]
46969,Lab_RestingStateEyesOpen,default,562481.3,17.4597,send_bytes [37]
46979,Lab_RestingStateEyesOpen,default,562587.8,123.991,send_bytes [00]
47053,Lab_RestingStateEyesOpen,default,563455.3,991.4743,send_bytes [00]
47065,Lab_RestingStateEyesOpen,default,563588.9,1125.018,send_bytes [00]
62475,Lab_InstantTrigg,default,742489.5,15.9166,send_bytes [38]
62485,Lab_InstantTrigg,default,742596.6,122.9265,send_bytes [00]
64300,Lab_Idle,default,743476.1,791.5267,send_bytes [00]
64300,Lab_Idle,default,743597.1,912.5439,send_bytes [00]
73778,Forest_Control_Part1,default,879665.9,15.6278,send_bytes [21]
73782,Forest_Control_Part1,default,879768.9,118.6442,send_bytes [00]
73818,Forest_Control_Part1,default,880664.6,1014.329,send_bytes [00]
73823,Forest_Control_Part1,default,880773.6,1123.339,send_bytes [00]
76795,Night_Control_Part2,default,951285.3,23.7584,send_bytes [49]
76802,Night_Control_Part2,default,951402.3,140.7628,send_bytes [00]
76845,Night_Control_Part2,default,952248.4,986.8657,send_bytes [00]
76854,Night_Control_Part2,default,952413.4,1151.888,send_bytes [00]
94738,Forest_Control_Part3,default,1290867,2.6699,send_bytes [4A]
94744,Forest_Control_Part3,default,1290973,108.6838,send_bytes [00]
94782,Forest_Control_Part3,default,1291861,996.7928,send_bytes [00]
94787,Forest_Control_Part3,default,1291982,1118.224,send_bytes [00]
107857,Forest_PlatformMovement,default,1598927,26.3498,send_bytes [23]
107863,Forest_PlatformMovement,default,1599039,138.315,send_bytes [00]
107899,Forest_PlatformMovement,default,1599917,1016.482,send_bytes [00]
107905,Forest_PlatformMovement,default,1600049,1148.5,send_bytes [00]
115978,Lab_WelcomeBack,default,1794149,18.1891,send_bytes [24]
115987,Lab_WelcomeBack,default,1794257,126.1733,send_bytes [00]
116056,Lab_WelcomeBack,default,1795122,991.2811,send_bytes [00]
116067,Lab_WelcomeBack,default,1795259,1128.294,send_bytes [00]
134185,Lab_PreFBI,default,2002900,15.1168,send_bytes [25]
134196,Lab_PreFBI,default,2003009,124.5491,send_bytes [00]
134271,Lab_PreFBI,default,2003886,1000.659,send_bytes [00]
134283,Lab_PreFBI,default,2004021,1135.678,send_bytes [00]
135187,Lab_FixationCross,synchroneous,2014348,18.6166,send_bytes [26]
135198,Lab_FixationCross,synchroneous,2014453,123.8104,send_bytes [00]
135253,Lab_FixationCross,synchroneous,2015335,1005.493,send_bytes [00]
135260,Lab_FixationCross,synchroneous,2015479,1149.509,send_bytes [00]
137018,Lab_Stroking,synchroneous,2035428,11.9062,send_bytes [27]
137029,Lab_Stroking,synchroneous,2035530,114.326,send_bytes [00]
137109,Lab_Stroking,synchroneous,2036420,1003.439,send_bytes [00]
137119,Lab_Stroking,synchroneous,2036530,1113.454,send_bytes [00]
140614,Lab_FixationCross,synchroneous,2075436,13.3334,send_bytes [28]
140624,Lab_FixationCross,synchroneous,2075547,123.929,send_bytes [00]
140704,Lab_FixationCross,synchroneous,2076434,1011.459,send_bytes [00]
140715,Lab_FixationCross,synchroneous,2076558,1135.051,send_bytes [00]
142413,Lab_FBIQuestionnaire,synchroneous,2095443,12.6952,send_bytes [29]
142424,Lab_FBIQuestionnaire,synchroneous,2095553,123.2953,send_bytes [00]
142504,Lab_FBIQuestionnaire,synchroneous,2096437,1007.397,send_bytes [00]
142515,Lab_FBIQuestionnaire,synchroneous,2096561,1130.831,send_bytes [00]
144904,Lab_FixationCross,asynchroneous,2123118,10.242,send_bytes [2A]
144914,Lab_FixationCross,asynchroneous,2123221,113.2446,send_bytes [00]
144994,Lab_FixationCross,asynchroneous,2124101,993.7765,send_bytes [00]
145005,Lab_FixationCross,asynchroneous,2124225,1117.816,send_bytes [00]
146801,Lab_Stroking,asynchroneous,2144206,12.8343,send_bytes [2B]
146810,Lab_Stroking,asynchroneous,2144308,114.767,send_bytes [00]
146889,Lab_Stroking,asynchroneous,2145188,994.2857,send_bytes [00]
146900,Lab_Stroking,asynchroneous,2145311,1117.884,send_bytes [00]
150384,Lab_FixationCross,asynchroneous,2184212,12.4997,send_bytes [2C]
150395,Lab_FixationCross,asynchroneous,2184323,123.0961,send_bytes [00]
150475,Lab_FixationCross,asynchroneous,2185210,1009.62,send_bytes [00]
150486,Lab_FixationCross,asynchroneous,2185331,1130.637,send_bytes [00]
152184,Lab_FBIQuestionnaire,asynchroneous,2204217,12.7408,send_bytes [2D]
152194,Lab_FBIQuestionnaire,asynchroneous,2204318,114.1472,send_bytes [00]
152275,Lab_FBIQuestionnaire,asynchroneous,2205216,1011.835,send_bytes [00]
152285,Lab_FBIQuestionnaire,asynchroneous,2205327,1122.85,send_bytes [00]
154399,Lab_FixationCross,asynchroneous,2228828,10.7716,send_bytes [2A]
154409,Lab_FixationCross,asynchroneous,2228939,121.2048,send_bytes [00]
154488,Lab_FixationCross,asynchroneous,2229812,993.892,send_bytes [00]
154500,Lab_FixationCross,asynchroneous,2229946,1127.906,send_bytes [00]
156296,Lab_Stroking,asynchroneous,2249926,11.8713,send_bytes [2B]
156305,Lab_Stroking,asynchroneous,2250027,112.9038,send_bytes [00]
156385,Lab_Stroking,asynchroneous,2250914,998.9936,send_bytes [00]
156396,Lab_Stroking,asynchroneous,2251035,1120.003,send_bytes [00]
159885,Lab_FixationCross,asynchroneous,2289933,13.0109,send_bytes [2C]
159896,Lab_FixationCross,asynchroneous,2290042,122.4463,send_bytes [00]
159976,Lab_FixationCross,asynchroneous,2290926,1006.555,send_bytes [00]
159987,Lab_FixationCross,asynchroneous,2291049,1129.568,send_bytes [00]
161685,Lab_FBIQuestionnaire,asynchroneous,2309934,12.6018,send_bytes [2D]
161695,Lab_FBIQuestionnaire,asynchroneous,2310046,124.5401,send_bytes [00]
161774,Lab_FBIQuestionnaire,asynchroneous,2310924,1002.642,send_bytes [00]
161786,Lab_FBIQuestionnaire,asynchroneous,2311057,1136.243,send_bytes [00]
163395,Lab_FixationCross,synchroneous,2328961,10.597,send_bytes [26]
163405,Lab_FixationCross,synchroneous,2329062,111.1916,send_bytes [00]
163485,Lab_FixationCross,synchroneous,2329945,994.7217,send_bytes [00]
163496,Lab_FixationCross,synchroneous,2330067,1116.312,send_bytes [00]
165293,Lab_Stroking,synchroneous,2350056,12.5505,send_bytes [27]
165304,Lab_Stroking,synchroneous,2350158,114.5616,send_bytes [00]
165383,Lab_Stroking,synchroneous,2351034,990.0817,send_bytes [00]
165395,Lab_Stroking,synchroneous,2351167,1123.678,send_bytes [00]
168885,Lab_FixationCross,synchroneous,2390065,12.8407,send_bytes [28]
168896,Lab_FixationCross,synchroneous,2390175,122.8523,send_bytes [00]
168976,Lab_FixationCross,synchroneous,2391063,1010.54,send_bytes [00]
168987,Lab_FixationCross,synchroneous,2391185,1132.554,send_bytes [00]
170685,Lab_FBIQuestionnaire,synchroneous,2410067,13.6405,send_bytes [29]
170695,Lab_FBIQuestionnaire,synchroneous,2410177,124.1719,send_bytes [00]
170774,Lab_FBIQuestionnaire,synchroneous,2411057,1003.34,send_bytes [00]
170785,Lab_FBIQuestionnaire,synchroneous,2411178,1124.362,send_bytes [00]
172439,Lab_EndFirstPhase,default,2429575,10.1681,send_bytes [2E]
172449,Lab_EndFirstPhase,default,2429681,115.7593,send_bytes [00]
172526,Lab_EndFirstPhase,default,2430557,992.2836,send_bytes [00]
172538,Lab_EndFirstPhase,default,2430689,1124.3,send_bytes [00]
