frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,12.8986,9.0474,send_bytes [0A]
8,Lab_Idle,default,126.4739,122.6227,send_bytes [00]
61,Lab_Idle,default,1004.008,1000.156,send_bytes [00]
69,Lab_Idle,default,1138.601,1134.75,send_bytes [00]
2655,Lab_Idle,default,41698.68,19.0802,send_bytes [1E]
2663,Lab_Idle,default,41804.11,124.5178,send_bytes [00]
2716,Lab_Idle,default,42671.8,992.2002,send_bytes [00]
2726,Lab_Idle,default,42825.83,1146.23,send_bytes [00]
9197,Forest_MPS_Part1,default,144642,19.0426,send_bytes [0D]
9201,Forest_MPS_Part1,default,144745.6,122.638,send_bytes [00]
9226,Forest_MPS_Part1,default,145615.7,992.749,send_bytes [00]
9230,Forest_MPS_Part1,default,145760.1,1137.182,send_bytes [00]
10748,Night_MPS_Part2,default,191941.9,28.6008,send_bytes [3F]
10755,Night_MPS_Part2,default,192054.5,141.1883,send_bytes [00]
10791,Night_MPS_Part2,default,192910,996.7179,send_bytes [00]
10798,Night_MPS_Part2,default,193076.6,1163.318,send_bytes [00]
23162,Forest_MPS_Part3,default,512946.8,2.1153,send_bytes [40]
23167,Forest_MPS_Part3,default,513071.8,127.134,send_bytes [00]
23191,Forest_MPS_Part3,default,513949.9,1005.253,send_bytes [00]
23195,Forest_MPS_Part3,default,514080.4,1135.681,send_bytes [00]
31132,Forest_Exit,default,813101.5,51.1653,send_bytes [0F]
31136,Forest_Exit,default,813210.5,160.1784,send_bytes [00]
31159,Forest_Exit,default,814049.6,999.2802,send_bytes [00]
31164,Forest_Exit,default,814246.7,1196.305,send_bytes [00]
39299,Lab_WelcomeBack2,default,1072527,31.8231,send_bytes [10]
39307,Lab_WelcomeBack2,default,1072632,136.6791,send_bytes [00]
39357,Lab_WelcomeBack2,default,1073477,981.9424,send_bytes [00]
39367,Lab_WelcomeBack2,default,1073645,1149.977,send_bytes [00]
50058,Lab_PreFBI,default,1237339,22.8157,send_bytes [11]
50066,Lab_PreFBI,default,1237453,136.843,send_bytes [00]
50124,Lab_PreFBI,default,1238318,1002.358,send_bytes [00]
50134,Lab_PreFBI,default,1238461,1144.96,send_bytes [00]
50518,Lab_FixationCross,asynchroneous,1244254,27.4021,send_bytes [16]
50528,Lab_FixationCross,asynchroneous,1244361,133.9945,send_bytes [00]
50606,Lab_FixationCross,asynchroneous,1245227,1000.524,send_bytes [00]
