frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,13.5881,10.4497,send_bytes [0A]
8,Lab_Idle,default,117.1654,114.027,send_bytes [00]
65,Lab_Idle,default,1005.279,1002.14,send_bytes [00]
74,Lab_Idle,default,1138.718,1135.58,send_bytes [00]
5460,Lab_Instruction1,default,86783.41,26.6003,send_bytes [0B]
5462,Lab_Instruction1,default,87100.03,343.2169,send_bytes [00]
5503,Lab_Instruction1,default,87771.12,1014.306,send_bytes [00]
5525,Lab_Instruction1,default,88115.57,1358.765,send_bytes [00]
12546,Lab_Idle,default,197446.3,23.4449,send_bytes [0C]
12554,Lab_Idle,default,197547.3,124.4599,send_bytes [00]
12612,Lab_Idle,default,198425,1002.147,send_bytes [00]
12620,Lab_Idle,default,198549.4,1126.584,send_bytes [00]
13815,Lab_RestingStateEyesClosed,default,216755.7,21.7008,send_bytes [35]
13824,Lab_RestingStateEyesClosed,default,216857.3,123.2865,send_bytes [00]
13882,Lab_RestingStateEyesClosed,default,217736.4,1002.397,send_bytes [00]
13890,Lab_RestingStateEyesClosed,default,217859.8,1125.836,send_bytes [00]
25048,Lab_Idle,default,396772.9,17.6329,send_bytes [36]
25056,Lab_Idle,default,396878.9,123.6288,send_bytes [00]
25114,Lab_Idle,default,397768,1012.742,send_bytes [00]
25122,Lab_Idle,default,397891,1135.768,send_bytes [00]
25843,Lab_RestingStateEyesOpen,default,408881.4,26.8552,send_bytes [37]
25852,Lab_RestingStateEyesOpen,default,408990.8,136.2836,send_bytes [00]
25909,Lab_RestingStateEyesOpen,default,409858.5,1003.973,send_bytes [00]
25918,Lab_RestingStateEyesOpen,default,409991.5,1136.993,send_bytes [00]
37499,Lab_InstantTrigg,default,588896,19.8387,send_bytes [38]
37507,Lab_InstantTrigg,default,589013.1,136.853,send_bytes [00]
39434,Lab_Idle,default,589891.6,802.7116,send_bytes [00]
39434,Lab_Idle,default,590035.2,946.3232,send_bytes [00]
46951,Forest_Control_Part1,default,740298.5,23.0396,send_bytes [21]
46954,Forest_Control_Part1,default,740400.5,125.0492,send_bytes [00]
46981,Forest_Control_Part1,default,741258.6,983.1635,send_bytes [00]
46986,Forest_Control_Part1,default,741421.2,1145.772,send_bytes [00]
49206,Night_Control_Part2,default,811935.5,33.4708,send_bytes [49]
49212,Night_Control_Part2,default,812049.6,147.4809,send_bytes [00]
49248,Night_Control_Part2,default,812894.2,992.1612,send_bytes [00]
49255,Night_Control_Part2,default,813061.3,1159.183,send_bytes [00]
63235,Forest_Control_Part3,default,1151527,4.2111,send_bytes [4A]
63239,Forest_Control_Part3,default,1151633,109.8063,send_bytes [00]
63269,Forest_Control_Part3,default,1152525,1002.339,send_bytes [00]
63273,Forest_Control_Part3,default,1152648,1125.355,send_bytes [00]
72654,Forest_PlatformMovement,default,1459660,48.5099,send_bytes [23]
72659,Forest_PlatformMovement,default,1459777,165.567,send_bytes [00]
72686,Forest_PlatformMovement,default,1460610,998.2115,send_bytes [00]
72692,Forest_PlatformMovement,default,1460792,1180.236,send_bytes [00]
78838,Lab_WelcomeBack,default,1655024,32.8217,send_bytes [24]
78846,Lab_WelcomeBack,default,1655126,134.2575,send_bytes [00]
78898,Lab_WelcomeBack,default,1655985,993.9416,send_bytes [00]
78908,Lab_WelcomeBack,default,1656138,1146.383,send_bytes [00]
