frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,13.1157,9.0254,send_bytes [0A]
8,Lab_Idle,default,126.1125,122.0222,send_bytes [00]
63,Lab_Idle,default,1003.805,999.7144,send_bytes [00]
72,Lab_Idle,default,1148.339,1144.249,send_bytes [00]
7787,Lab_Instruction1,default,121309.9,20.6661,send_bytes [0B]
7789,Lab_Instruction1,default,121657.5,368.2664,send_bytes [00]
7827,Lab_Instruction1,default,122280.6,991.3404,send_bytes [00]
7853,Lab_Instruction1,default,122669.6,1380.394,send_bytes [00]
8746,Lab_Instruction1,default,136282.3,26.8068,send_bytes [0B]
8755,Lab_Instruction1,default,136390.3,134.8162,send_bytes [00]
8813,Lab_Instruction1,default,137258.4,1002.922,send_bytes [00]
8823,Lab_Instruction1,default,137402.4,1146.939,send_bytes [00]
16836,Lab_Idle,default,262929.9,30.0507,send_bytes [0C]
16844,Lab_Idle,default,263035.3,135.5196,send_bytes [00]
16898,Lab_Idle,default,263914.4,1014.595,send_bytes [00]
16907,Lab_Idle,default,264058.1,1158.269,send_bytes [00]
18520,Lab_RestingStateEyesClosed,default,291445.4,23.7143,send_bytes [35]
18528,Lab_RestingStateEyesClosed,default,291547.4,125.7091,send_bytes [00]
18581,Lab_RestingStateEyesClosed,default,292425.9,1004.237,send_bytes [00]
18589,Lab_RestingStateEyesClosed,default,292559.5,1137.831,send_bytes [00]
