ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
25.2752,0,17.2005,22.7113,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,59.22188
82.4636,1,80.459,79.9009,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.49009
99.2646,2,96.7737,96.7003,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.51122
116.1239,3,113.4243,113.5605,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.51118
132.2404,4,130.1496,129.677,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.50985
153.7774,5,147.0728,151.214,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.48964
181.1461,6,163.8459,178.5867,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.51034
210.6811,7,181.4202,208.1194,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,58.45013
239.6907,8,211.072,237.1314,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,57.95673
264.3787,9,240.1263,261.8157,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,57.52181
292.8376,10,264.6488,290.2782,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,57.1662
317.9135,11,293.256,315.3559,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,56.65254
347.3407,12,318.3192,344.7816,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,56.28112
381.7369,13,347.8221,379.1778,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.76474
398.567,14,382.2485,396.0078,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.11105
401.9197,15,398.9691,399.3595,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.10103
418.1174,16,415.6166,415.5546,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.10167
434.5622,17,432.257,431.9997,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.12457
451.8675,18,449.5596,449.3049,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.10854
468.3928,19,466.091,465.8318,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.13145
485.6654,20,483.5519,483.1009,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.1091
503.0465,21,500.4895,500.4828,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.1093
519.0421,22,517.1513,516.4779,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.13216
535.9116,23,533.7549,533.3506,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.13215
552.5406,24,550.5599,549.9785,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.13129
569.6297,25,567.456,567.0674,0,Lab_OBE_Questionnaire,0,default,0,21,2,3,1000,0 0 0,0 0 0,0 0 0,0 0 0,0.57 0.123 1.723,0 180 0,55.10931
