ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
23.6376,0,14.126,21.224,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01108634 1.740024 0.3503903,10.19612 357.43 358.5035,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,89.3175
34.4279,1,24.5549,32.0181,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01110117 1.740043 0.3503955,10.19866 357.4297 358.5029,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,89.35786
45.8147,2,34.8743,43.4055,0,Lab_Idle,0,default,0,16,0,0,10000,-0.011115 1.740056 0.350399,10.19731 357.4294 358.5025,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,89.42495
68.3356,3,46.3528,65.9279,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01113067 1.740044 0.3503794,10.19793 357.4286 358.4998,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,89.44408
78.488,4,69.0632,76.076,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01115154 1.740055 0.3503821,10.19857 357.4313 358.5017,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,88.90608
89.692,5,78.9002,87.2808,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01117704 1.740059 0.3504462,10.20236 357.4322 358.504,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,89.00045
101.9653,6,90.0942,99.5559,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01120297 1.740068 0.3504433,10.20215 357.4346 358.5023,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,88.99149
123.3269,7,102.4885,120.9179,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01117464 1.740036 0.3504305,10.19794 357.4301 358.5007,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,88.87593
134.3697,8,123.8261,131.9592,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01119002 1.740041 0.3504336,10.19753 357.4294 358.4985,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,88.3751
156.5123,9,134.8006,154.1012,0,Lab_Idle,0,default,0,16,0,0,10000,-0.01117375 1.740045 0.3504542,10.19936 357.4309 358.5007,-0.01104888 1.740055 0.3503318,0 357.4268 0,0.5746903 -1.617055 2.073475,0 182.5732 0,88.38293
