frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,36.8297,25.2928,send_bytes [0A]
4,Lab_Idle,default,136.2638,124.7264,send_bytes [00]
69,Lab_Idle,default,1008.367,996.8299,send_bytes [00]
79,Lab_Idle,default,1141.397,1129.859,send_bytes [00]
2926,Lab_Instruction1,default,39609.97,22.7535,send_bytes [0B]
2928,Lab_Instruction1,default,40056.03,468.8047,send_bytes [00]
2970,Lab_Instruction1,default,40688.68,1101.462,send_bytes [00]
2996,Lab_Instruction1,default,41054.73,1467.51,send_bytes [00]
3013,Lab_Idle,default,41317.76,21.0732,send_bytes [0A]
3022,Lab_Idle,default,41421.77,125.0868,send_bytes [00]
3086,Lab_Idle,default,42298.87,1002.192,send_bytes [00]
3095,Lab_Idle,default,42422.9,1126.22,send_bytes [00]
35488,Lab_Instruction1,default,422641.1,15.589,send_bytes [0B]
35499,Lab_Instruction1,default,422749.1,123.5838,send_bytes [00]
35577,Lab_Instruction1,default,423627.2,1001.693,send_bytes [00]
35588,Lab_Instruction1,default,423774.2,1148.748,send_bytes [00]
43738,Lab_Idle,default,517016.7,13.7409,send_bytes [0C]
43746,Lab_Idle,default,517127.7,124.7179,send_bytes [00]
43822,Lab_Idle,default,518004.2,1001.251,send_bytes [00]
43834,Lab_Idle,default,518138.3,1135.267,send_bytes [00]
45415,Lab_RestingStateEyesClosed,default,536411.5,19.5434,send_bytes [35]
45425,Lab_RestingStateEyesClosed,default,536516.1,124.135,send_bytes [00]
45499,Lab_RestingStateEyesClosed,default,537395.2,1003.251,send_bytes [00]
45510,Lab_RestingStateEyesClosed,default,537526.6,1134.681,send_bytes [00]
60653,Lab_Idle,default,716418.3,16.4212,send_bytes [36]
60664,Lab_Idle,default,716526.8,124.853,send_bytes [00]
60741,Lab_Idle,default,717414.5,1012.539,send_bytes [00]
60751,Lab_Idle,default,717527.5,1125.558,send_bytes [00]
61707,Lab_RestingStateEyesOpen,default,729317.9,16.7021,send_bytes [37]
61718,Lab_RestingStateEyesOpen,default,729424,122.7133,send_bytes [00]
61795,Lab_RestingStateEyesOpen,default,730304.1,1002.824,send_bytes [00]
61806,Lab_RestingStateEyesOpen,default,730437.1,1135.837,send_bytes [00]
76912,Lab_InstantTrigg,default,909337.7,14.446,send_bytes [38]
76922,Lab_InstantTrigg,default,909445.3,122.1137,send_bytes [00]
77937,Lab_Idle,default,910336.8,802.8737,send_bytes [00]
77937,Lab_Idle,default,910448.4,914.4698,send_bytes [00]
87614,Forest_MPS_Part1,default,1040516,17.2072,send_bytes [0D]
87618,Forest_MPS_Part1,default,1040619,120.2212,send_bytes [00]
87654,Forest_MPS_Part1,default,1041502,1003.224,send_bytes [00]
87659,Forest_MPS_Part1,default,1041624,1125.346,send_bytes [00]
89589,Night_MPS_Part2,default,1087735,14.4755,send_bytes [3F]
89597,Night_MPS_Part2,default,1087850,130.0706,send_bytes [00]
89641,Night_MPS_Part2,default,1088696,976.1887,send_bytes [00]
89650,Night_MPS_Part2,default,1088863,1142.201,send_bytes [00]
106139,Forest_MPS_Part3,default,1408682,2.5268,send_bytes [40]
106144,Forest_MPS_Part3,default,1408789,110.1204,send_bytes [00]
106181,Forest_MPS_Part3,default,1409678,999.2251,send_bytes [00]
106186,Forest_MPS_Part3,default,1409801,1121.667,send_bytes [00]
118604,Forest_Exit,default,1708809,26.711,send_bytes [0F]
118609,Forest_Exit,default,1708919,136.1446,send_bytes [00]
118646,Forest_Exit,default,1709789,1006.251,send_bytes [00]
118652,Forest_Exit,default,1709932,1148.85,send_bytes [00]
129058,Lab_WelcomeBack,default,1968112,19.9415,send_bytes [10]
129068,Lab_WelcomeBack,default,1968227,135.3744,send_bytes [00]
129135,Lab_WelcomeBack,default,1969075,983.0631,send_bytes [00]
129147,Lab_WelcomeBack,default,1969228,1136.077,send_bytes [00]
145395,Lab_PreFBI,default,2159265,20.1496,send_bytes [11]
145405,Lab_PreFBI,default,2159381,136.1622,send_bytes [00]
145477,Lab_PreFBI,default,2160246,1001.274,send_bytes [00]
145489,Lab_PreFBI,default,2160391,1146.291,send_bytes [00]
145749,Lab_FixationCross,asynchroneous,2163438,14.8835,send_bytes [16]
145760,Lab_FixationCross,asynchroneous,2163544,121.3092,send_bytes [00]
145839,Lab_FixationCross,asynchroneous,2164423,1000.002,send_bytes [00]
145851,Lab_FixationCross,asynchroneous,2164557,1134.017,send_bytes [00]
147645,Lab_Stroking,asynchroneous,2184527,11.6136,send_bytes [17]
147655,Lab_Stroking,asynchroneous,2184627,112.1953,send_bytes [00]
147735,Lab_Stroking,asynchroneous,2185513,997.3011,send_bytes [00]
147746,Lab_Stroking,asynchroneous,2185637,1121.317,send_bytes [00]
151224,Lab_FixationCross,asynchroneous,2224528,11.5172,send_bytes [18]
151235,Lab_FixationCross,asynchroneous,2224639,122.5841,send_bytes [00]
151315,Lab_FixationCross,asynchroneous,2225529,1012.696,send_bytes [00]
151325,Lab_FixationCross,asynchroneous,2225639,1122.712,send_bytes [00]
153024,Lab_FBIQuestionnaire,asynchroneous,2244539,13.0684,send_bytes [19]
153034,Lab_FBIQuestionnaire,asynchroneous,2244649,122.6713,send_bytes [00]
153113,Lab_FBIQuestionnaire,asynchroneous,2245532,1005.77,send_bytes [00]
153124,Lab_FBIQuestionnaire,asynchroneous,2245657,1131.212,send_bytes [00]
155343,Lab_FixationCross,synchroneous,2270322,9.4207,send_bytes [12]
155354,Lab_FixationCross,synchroneous,2270434,121.4337,send_bytes [00]
155433,Lab_FixationCross,synchroneous,2271307,993.9646,send_bytes [00]
155445,Lab_FixationCross,synchroneous,2271440,1127.573,send_bytes [00]
157240,Lab_Stroking,synchroneous,2291408,11.9493,send_bytes [13]
157251,Lab_Stroking,synchroneous,2291509,112.9713,send_bytes [00]
157331,Lab_Stroking,synchroneous,2292397,1001.078,send_bytes [00]
157341,Lab_Stroking,synchroneous,2292509,1113.084,send_bytes [00]
160832,Lab_FixationCross,synchroneous,2331429,13.3157,send_bytes [14]
160842,Lab_FixationCross,synchroneous,2331540,124.3297,send_bytes [00]
160922,Lab_FixationCross,synchroneous,2332428,1012.445,send_bytes [00]
160933,Lab_FixationCross,synchroneous,2332550,1134.454,send_bytes [00]
162631,Lab_FBIQuestionnaire,synchroneous,2351430,14.102,send_bytes [15]
162641,Lab_FBIQuestionnaire,synchroneous,2351542,126.1058,send_bytes [00]
162721,Lab_FBIQuestionnaire,synchroneous,2352429,1012.633,send_bytes [00]
162732,Lab_FBIQuestionnaire,synchroneous,2352551,1135.228,send_bytes [00]
164175,Lab_FixationCross,synchroneous,2368597,10.514,send_bytes [12]
