ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
23.7486,0,16.9558,21.4934,0,Lab_Intro,0,default,0,20,2,3,10000,0.02994017 0.1185749 -0.04397982,351.403 0.4534767 0.2840736,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,89.72128
37.1718,1,25.7526,34.9159,0,Lab_Intro,0,default,0,20,2,3,10000,0.02996143 0.1185764 -0.04400191,351.4069 0.4482167 0.2869612,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.04073
44.4613,2,37.597,42.205,0,Lab_Intro,0,default,0,20,2,3,10000,0.02992577 0.118464 -0.04401302,351.4017 0.4593386 0.286534,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,89.94947
52.657,3,44.7658,50.4058,0,Lab_Intro,0,default,0,20,2,3,10000,0.02994347 0.118452 -0.04402446,351.4016 0.4563744 0.2815843,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.47008
64.1777,4,53.4727,61.9254,0,Lab_Intro,0,default,0,20,2,3,10000,0.02995554 0.1184146 -0.04394262,351.4063 0.4622331 0.2794664,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.79875
73.7748,5,64.6399,71.5205,0,Lab_Intro,0,default,0,20,2,3,10000,0.02997521 0.1184025 -0.04394765,351.4009 0.4603778 0.2818983,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.76999
84.6762,6,74.1625,82.4204,0,Lab_Intro,0,default,0,20,2,3,10000,0.03005822 0.1182737 -0.04405389,351.3916 0.4441218 0.279127,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.91988
96.2797,7,85.0795,94.0248,0,Lab_Intro,0,default,0,20,2,3,10000,0.03005963 0.1182533 -0.04405093,351.3773 0.4529851 0.2805407,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.94095
106.4249,8,96.6668,104.1689,0,Lab_Intro,0,default,0,20,2,3,10000,0.03012818 0.1182485 -0.0441028,351.3898 0.4534105 0.2796567,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,90.89574
129.3818,9,106.8191,127.1278,0,Lab_Intro,0,default,0,20,2,3,10000,0.03019754 0.1181864 -0.04417446,351.3932 0.4520897 0.2960516,0.0298687 0.1185637 -0.04396263,0 0.4527911 0,0.6002152 0.004436262 1.679275,0 179.5472 0,91.01959
