frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,13.8042,10.6325,send_bytes [0A]
8,Lab_Idle,default,115.817,112.6453,send_bytes [00]
84,Lab_Idle,default,1003.344,1000.172,send_bytes [00]
94,Lab_Idle,default,1116.361,1113.189,send_bytes [00]
291,Lab_Idle,default,3386.635,18.0567,send_bytes [1E]
302,Lab_Idle,default,3492.648,124.0694,send_bytes [00]
378,Lab_Idle,default,4369.756,1001.178,send_bytes [00]
389,Lab_Idle,default,4504.77,1136.192,send_bytes [00]
12151,Forest_MPS_Part1,default,148230.8,19.5726,send_bytes [0D]
12156,Forest_MPS_Part1,default,148358.3,147.0105,send_bytes [00]
12191,Forest_MPS_Part1,default,149206.4,995.1149,send_bytes [00]
12198,Forest_MPS_Part1,default,149371,1159.711,send_bytes [00]
14124,Night_MPS_Part2,default,195469.6,24.6698,send_bytes [3F]
14131,Night_MPS_Part2,default,195587.6,142.6743,send_bytes [00]
14177,Night_MPS_Part2,default,196430.7,985.7795,send_bytes [00]
14186,Night_MPS_Part2,default,196596.2,1151.223,send_bytes [00]
31141,Forest_MPS_Part3,default,516389.7,3.2749,send_bytes [40]
31146,Forest_MPS_Part3,default,516492.9,106.4457,send_bytes [00]
31185,Forest_MPS_Part3,default,517395,1008.558,send_bytes [00]
31190,Forest_MPS_Part3,default,517504.5,1117.992,send_bytes [00]
43370,Forest_Exit,default,816460.7,31.03,send_bytes [0F]
43376,Forest_Exit,default,816574.7,145.0262,send_bytes [00]
43411,Forest_Exit,default,817430.2,1000.544,send_bytes [00]
43418,Forest_Exit,default,817599.2,1169.562,send_bytes [00]
53658,Lab_WelcomeBack2,default,1075722,17.7221,send_bytes [10]
53668,Lab_WelcomeBack2,default,1075828,123.7343,send_bytes [00]
53737,Lab_WelcomeBack2,default,1076696,991.4208,send_bytes [00]
53748,Lab_WelcomeBack2,default,1076840,1135.439,send_bytes [00]
69763,Lab_PreFBI,default,1262422,19.6082,send_bytes [11]
69773,Lab_PreFBI,default,1262527,125.1996,send_bytes [00]
69848,Lab_PreFBI,default,1263394,991.724,send_bytes [00]
69860,Lab_PreFBI,default,1263527,1125.319,send_bytes [00]
70420,Lab_FixationCross,asynchroneous,1269864,17.7084,send_bytes [16]
70431,Lab_FixationCross,asynchroneous,1269968,121.7196,send_bytes [00]
70510,Lab_FixationCross,asynchroneous,1270846,999.2482,send_bytes [00]
70521,Lab_FixationCross,asynchroneous,1270968,1121.265,send_bytes [00]
72316,Lab_Stroking,asynchroneous,1290954,12.8478,send_bytes [17]
72325,Lab_Stroking,asynchroneous,1291054,112.861,send_bytes [00]
