frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,34.5559,22.78,send_bytes [0A]
6,Lab_Idle,default,137.5589,125.7822,send_bytes [00]
77,Lab_Idle,default,1010.084,998.3069,send_bytes [00]
88,Lab_Idle,default,1142.52,1130.743,send_bytes [00]
26486,Lab_Instruction1,default,330278.6,23.1608,send_bytes [0B]
26488,Lab_Instruction1,default,330777.1,521.6479,send_bytes [00]
26536,Lab_Instruction1,default,331411.2,1155.719,send_bytes [00]
26568,Lab_Instruction1,default,331779.2,1523.764,send_bytes [00]
33759,Lab_Idle,default,415645.1,14.0992,send_bytes [0C]
33769,Lab_Idle,default,415746.1,115.1095,send_bytes [00]
33845,Lab_Idle,default,416633.2,1002.25,send_bytes [00]
33855,Lab_Idle,default,416745.1,1114.074,send_bytes [00]
37326,Lab_Idle,default,456548.1,18.0606,send_bytes [0C]
37337,Lab_Idle,default,456655.5,125.4937,send_bytes [00]
37415,Lab_Idle,default,457532.2,1002.181,send_bytes [00]
37427,Lab_Idle,default,457666.2,1136.197,send_bytes [00]
39526,Lab_RestingStateEyesClosed,default,482577.1,13.0729,send_bytes [35]
39535,Lab_RestingStateEyesClosed,default,482677.3,113.2547,send_bytes [00]
39608,Lab_RestingStateEyesClosed,default,483554.4,990.3498,send_bytes [00]
39619,Lab_RestingStateEyesClosed,default,483688.8,1124.791,send_bytes [00]
53948,Lab_Idle,default,662598.4,23.9528,send_bytes [36]
53956,Lab_Idle,default,662702.4,127.9684,send_bytes [00]
54023,Lab_Idle,default,663587.9,1013.494,send_bytes [00]
54033,Lab_Idle,default,663708.9,1134.515,send_bytes [00]
54825,Lab_RestingStateEyesOpen,default,673072.7,21.8077,send_bytes [37]
54835,Lab_RestingStateEyesOpen,default,673174.1,123.2401,send_bytes [00]
54910,Lab_RestingStateEyesOpen,default,674043.8,992.9249,send_bytes [00]
54922,Lab_RestingStateEyesOpen,default,674174.8,1123.942,send_bytes [00]
70181,Lab_InstantTrigg,default,853078.2,17.3578,send_bytes [38]
70191,Lab_InstantTrigg,default,853184.8,123.9526,send_bytes [00]
71471,Lab_Idle,default,854062.9,801.8512,send_bytes [00]
71471,Lab_Idle,default,854185.3,924.2888,send_bytes [00]
81130,Forest_MPS_Part1,default,987502.7,21.5161,send_bytes [0D]
81134,Forest_MPS_Part1,default,987612.7,131.5307,send_bytes [00]
81169,Forest_MPS_Part1,default,988473.8,992.6344,send_bytes [00]
81175,Forest_MPS_Part1,default,988631.9,1150.681,send_bytes [00]
83054,Night_MPS_Part2,default,1034742,15.8097,send_bytes [3F]
83062,Night_MPS_Part2,default,1034856,129.8132,send_bytes [00]
83108,Night_MPS_Part2,default,1035714,987.3385,send_bytes [00]
83116,Night_MPS_Part2,default,1035869,1142.358,send_bytes [00]
99540,Forest_MPS_Part3,default,1355687,2.7677,send_bytes [40]
99545,Forest_MPS_Part3,default,1355795,109.7786,send_bytes [00]
99581,Forest_MPS_Part3,default,1356693,1007.89,send_bytes [00]
99586,Forest_MPS_Part3,default,1356817,1131.923,send_bytes [00]
111847,Forest_Exit,default,1655771,34.7923,send_bytes [0F]
111852,Forest_Exit,default,1655881,144.8116,send_bytes [00]
111887,Forest_Exit,default,1656737,999.9094,send_bytes [00]
111893,Forest_Exit,default,1656894,1156.932,send_bytes [00]
121992,Lab_WelcomeBack,default,1915056,22.9212,send_bytes [10]
122002,Lab_WelcomeBack,default,1915178,144.9333,send_bytes [00]
122068,Lab_WelcomeBack,default,1916021,988.038,send_bytes [00]
122081,Lab_WelcomeBack,default,1916189,1155.479,send_bytes [00]
140390,Lab_PreFBI,default,2131014,19.1415,send_bytes [11]
140400,Lab_PreFBI,default,2131121,126.5612,send_bytes [00]
140475,Lab_PreFBI,default,2131999,1004.249,send_bytes [00]
140486,Lab_PreFBI,default,2132132,1137.265,send_bytes [00]
140812,Lab_FixationCross,synchroneous,2136033,16.1728,send_bytes [12]
140822,Lab_FixationCross,synchroneous,2136139,122.183,send_bytes [00]
140901,Lab_FixationCross,synchroneous,2137019,1001.291,send_bytes [00]
140913,Lab_FixationCross,synchroneous,2137152,1134.305,send_bytes [00]
142708,Lab_Stroking,synchroneous,2157122,12.4353,send_bytes [13]
