ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
26.6355,0,14.936,24.5956,0,Lab_Idle,0,default,0,17,0,0,10000,1.025814 2.04526 1.741784,3.839436 356.4595 0.5562499,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,89.78504
37.0879,1,27.6786,35.0462,0,Lab_Idle,0,default,0,17,0,0,10000,1.02582 2.045265 1.74178,3.836215 356.4608 0.5536082,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,89.67741
58.7628,2,37.7026,56.7215,0,Lab_Idle,0,default,0,17,0,0,10000,1.025812 2.045259 1.741785,3.840097 356.4567 0.5542189,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,89.79459
69.0245,3,59.433,66.9799,0,Lab_Idle,0,default,0,17,0,0,10000,1.025815 2.045261 1.741784,3.838921 356.4602 0.5563512,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,89.30579
91.2317,4,69.4566,89.189,0,Lab_Idle,0,default,0,17,0,0,10000,1.025817 2.045257 1.741788,3.842012 356.4612 0.5552319,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,89.37592
101.926,5,91.7907,99.8821,0,Lab_Idle,0,default,0,17,0,0,10000,1.025808 2.045261 1.741783,3.839086 356.4575 0.5579735,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,88.86063
112.9008,6,102.351,110.8562,0,Lab_Idle,0,default,0,17,0,0,10000,1.025815 2.045256 1.741789,3.842581 356.4659 0.5616421,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,88.87725
135.8064,7,113.2737,133.7622,0,Lab_Idle,0,default,0,17,0,0,10000,1.02582 2.045261 1.741784,3.83906 356.4672 0.5598784,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,88.89824
146.3841,8,136.4005,144.3383,0,Lab_Idle,0,default,0,17,0,0,10000,1.025825 2.045262 1.741784,3.838557 356.4627 0.5518951,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,88.34815
168.6467,9,146.7588,166.6035,0,Lab_Idle,0,default,0,17,0,0,10000,1.025824 2.045256 1.741789,3.842353 356.4657 0.5550407,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,88.41609
179.4077,10,169.1061,177.362,0,Lab_Idle,0,default,0,17,0,0,10000,1.025825 2.045247 1.741796,3.847995 356.4711 0.5600833,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,87.86618
202.269,11,179.7676,200.2247,0,Lab_Idle,0,default,0,17,0,0,10000,1.025814 2.045255 1.741788,3.842656 356.4592 0.5557582,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,87.91603
212.7476,12,202.7702,210.7012,0,Lab_Idle,0,default,0,17,0,0,10000,1.025827 2.045256 1.741789,3.842581 356.4653 0.5528787,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,87.34351
235.1723,13,213.0896,233.1299,0,Lab_Idle,0,default,0,17,0,0,10000,1.025821 2.045259 1.741786,3.840445 356.4646 0.5566052,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,87.38881
246.2279,14,235.7271,244.1909,0,Lab_Idle,0,default,0,17,0,0,10000,1.025808 2.045256 1.741787,3.842317 356.4564 0.5567231,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,86.81836
257.5067,15,246.6623,255.4661,0,Lab_Idle,0,default,0,17,0,0,10000,1.025824 2.045251 1.741793,3.84599 356.4644 0.5538961,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,86.81638
279.621,16,257.8947,277.5767,0,Lab_Idle,0,default,0,17,0,0,10000,1.025818 2.045254 1.74179,3.84375 356.4652 0.5591105,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,86.83343
291.3385,17,280.0915,289.2945,0,Lab_Idle,0,default,0,17,0,0,10000,1.025815 2.045259 1.741786,3.840793 356.4622 0.5583115,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,86.23778
313.261,18,291.7498,311.2166,0,Lab_Idle,0,default,0,17,0,0,10000,1.025821 2.045253 1.741791,3.844095 356.4669 0.5583558,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,86.20447
324.0182,19,313.7411,321.9728,0,Lab_Idle,0,default,0,17,0,0,10000,1.025816 2.045263 1.741782,3.837635 356.4664 0.5618825,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,85.59412
346.2799,20,324.3948,344.2368,0,Lab_Idle,0,default,0,17,0,0,10000,1.025814 2.045259 1.741786,3.84059 356.4633 0.5598211,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,85.6472
357.5193,21,346.7819,355.49,0,Lab_Idle,0,default,0,17,0,0,10000,1.025809 2.045249 1.741794,3.847148 356.4629 0.5623771,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,85.01171
368.2379,22,357.916,366.1924,0,Lab_Idle,0,default,0,17,0,0,10000,1.025822 2.045265 1.741781,3.836166 356.4669 0.558383,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,85.01062
390.8472,23,368.6282,388.8028,0,Lab_Idle,0,default,0,17,0,0,10000,1.02581 2.045263 1.741782,3.838048 356.465 0.5651984,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,85.02773
402.3727,24,391.3175,400.3309,0,Lab_Idle,0,default,0,17,0,0,10000,1.025808 2.045265 1.74178,3.836601 356.4582 0.5589448,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,84.41759
424.4479,25,402.8684,422.4041,0,Lab_Idle,0,default,0,17,0,0,10000,1.025811 2.045267 1.741779,3.835306 356.4627 0.5617437,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,84.36046
435.1277,26,424.9817,433.0824,0,Lab_Idle,0,default,0,17,0,0,10000,1.025818 2.045262 1.741783,3.838161 356.4685 0.5629344,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,83.75937
445.9491,27,435.4805,443.9022,0,Lab_Idle,0,default,0,17,0,0,10000,1.025811 2.045251 1.741792,3.84581 356.4695 0.5684314,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,83.7694
468.9713,28,446.2659,466.9281,0,Lab_Idle,0,default,0,17,0,0,10000,1.025817 2.045252 1.741792,3.845345 356.4695 0.5645146,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,83.80334
479.2472,29,469.4224,477.2008,0,Lab_Idle,0,default,0,17,0,0,10000,1.025829 2.045256 1.74179,3.842533 356.47 0.5563475,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,83.11348
501.7526,30,479.5918,499.708,0,Lab_Idle,0,default,0,17,0,0,10000,1.025815 2.045249 1.741794,3.847055 356.4643 0.5597368,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,83.22764
512.9483,31,502.171,510.9018,0,Lab_Idle,0,default,0,17,0,0,10000,1.02582 2.045256 1.741789,3.84266 356.4672 0.5600636,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,82.53412
535.4733,32,513.2785,533.4292,0,Lab_Idle,0,default,0,17,0,0,10000,1.025817 2.045253 1.741791,3.844725 356.4711 0.5658854,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,82.5154
546.2057,33,535.9758,544.16,0,Lab_Idle,0,default,0,17,0,0,10000,1.025817 2.04525 1.741794,3.846843 356.4664 0.5607156,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,81.8368
568.8892,34,546.5571,566.846,0,Lab_Idle,0,default,0,17,0,0,10000,1.02582 2.045258 1.741787,3.840946 356.4659 0.558538,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,81.8738
579.6762,35,569.3337,577.6311,0,Lab_Idle,0,default,0,17,0,0,10000,1.025813 2.045246 1.741797,3.849133 356.4645 0.5616596,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,81.15388
590.5446,36,580.037,588.4989,0,Lab_Idle,0,default,0,17,0,0,10000,1.025819 2.045257 1.741787,3.841437 356.4681 0.5613073,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,81.19467
613.1678,37,590.9074,611.123,0,Lab_Idle,0,default,0,17,0,0,10000,1.025819 2.045245 1.741798,3.849699 356.4698 0.562866,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,81.23263
624.2325,38,613.6835,622.1882,0,Lab_Idle,0,default,0,17,0,0,10000,1.025822 2.045237 1.741805,3.855304 356.4738 0.5644518,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,80.47807
646.2982,39,624.6365,644.2535,0,Lab_Idle,0,default,0,17,0,0,10000,1.025811 2.045254 1.74179,3.84378 356.4685 0.5674554,1.025815 2.04526 1.741784,0 356.4589 0,1.701438 -1.92226 3.3981,0 183.5411 0,80.5052
