0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.7230,180,0
0.57,0.123,1.723359.8,179.9,1.302763E-11
0.57,0.123,1.723359.8,179.9,1.302763E-11
0.57,0.123,1.723359.3,179.9,0
0.57,0.123,1.723359.3,179.9,0
0.57,0.123,1.723358.8,180.2001,-0.003665888
0.57,0.123,1.723358.8,180.2001,-0.003665888
0.57,0.123,1.723358.2001,180.7003,359.9859
0.57,0.123,1.723358.2001,180.7003,359.9859
0.57,0.123,1.723357.6003,181.2009,359.9701
0.57,0.123,1.723357.6003,181.2009,359.9701
0.57,0.123,1.723357.2006,181.7017,359.9492
0.57,0.123,1.723357.2006,181.7017,359.9492
0.57,0.123,1.723356.102,182.7048,359.9002
0.57,0.123,1.723356.102,182.7048,359.9002
0.57,0.123,1.723355.5034,183.408,359.8524
0.57,0.123,1.723355.5034,183.408,359.8524
0.57,0.123,1.723355.0052,184.0115,359.8051
0.57,0.123,1.723355.0052,184.0115,359.8051
0.57,0.123,1.723354.5067,184.415,359.7699
0.57,0.123,1.723354.5067,184.415,359.7699
0.57,0.123,1.723354.109,184.9193,359.7216
0.57,0.123,1.723354.109,184.9193,359.7216
0.57,0.123,1.723353.6105,185.2236,359.6904
0.57,0.123,1.723353.6105,185.2236,359.6904
0.57,0.123,1.723353.1135,185.7299,359.6341
0.57,0.123,1.723353.1135,185.7299,359.6341
0.57,0.123,1.723352.5162,186.1372,359.5852
0.57,0.123,1.723352.5162,186.1372,359.5852
0.57,0.123,1.723351.7202,186.6483,359.5186
0.57,0.123,1.723351.7202,186.6483,359.5186
0.57,0.123,1.723350.9257,187.2626,359.4301
0.57,0.123,1.723350.9257,187.2626,359.4301
0.57,0.123,1.723350.0334,187.9823,359.3166
0.57,0.123,1.723350.0334,187.9823,359.3166
0.57,0.123,1.723348.8485,189.1177,359.12
0.57,0.123,1.723348.8485,189.1177,359.12
0.57,0.123,1.723348.1584,189.7416,358.9993
0.57,0.123,1.723348.1584,189.7416,358.9993
0.57,0.123,1.723347.2697,190.3727,358.8698
0.57,0.123,1.723347.2697,190.3727,358.8698
0.57,0.123,1.723346.2803,190.9075,358.7517
0.57,0.123,1.723346.2803,190.9075,358.7517
0.57,0.123,1.723345.485,191.132,358.6984
0.57,0.123,1.723345.485,191.132,358.6984
0.57,0.123,1.723344.7898,191.3557,358.6422
0.57,0.123,1.723344.7898,191.3557,358.6422
0.57,0.123,1.723344.1973,191.6822,358.5565
0.57,0.123,1.723344.1973,191.6822,358.5565
0.57,0.123,1.723343.7026,191.9036,358.4962
0.57,0.123,1.723343.7026,191.9036,358.4962
0.57,0.123,1.723343.0082,192.1318,358.432
0.57,0.123,1.723343.0082,192.1318,358.432
0.57,0.123,1.723342.8139,192.3468,358.3692
0.57,0.123,1.723342.8139,192.3468,358.3692
0.57,0.123,1.723342.5198,192.5654,358.3046
0.57,0.123,1.723342.5198,192.5654,358.3046
0.57,0.123,1.723342.1292,192.8929,358.2062
0.57,0.123,1.723342.1292,192.8929,358.2062
0.57,0.123,1.723342.0324,193.0013,358.1729
0.57,0.123,1.723342.0324,193.0013,358.1729
0.57,0.123,1.723341.8357,193.1131,358.1384
0.57,0.123,1.723341.8357,193.1131,358.1384
0.57,0.123,1.723341.8357,193.1131,358.1384
0.57,0.123,1.723341.8357,193.1131,358.1384
0.57,0.123,1.723341.839,193.2183,358.1057
0.57,0.123,1.723341.839,193.2183,358.1057
0.57,0.123,1.723341.839,193.2183,358.1057
0.57,0.123,1.723341.839,193.2183,358.1057
0.57,0.123,1.723341.8423,193.3235,358.0728
0.57,0.123,1.723341.8423,193.3235,358.0728
0.57,0.123,1.723341.8423,193.3235,358.0728
0.57,0.123,1.723341.8423,193.3235,358.0728
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.8457,193.4287,358.0401
0.57,0.123,1.723341.9491,193.5302,358.0085
0.57,0.123,1.723341.9491,193.5302,358.0085
0.57,0.123,1.723342.4354,193.0927,358.144
0.57,0.123,1.723342.4354,193.0927,358.144
0.57,0.123,1.723342.9257,192.7621,358.2437
0.57,0.123,1.723342.9257,192.7621,358.2437
0.57,0.123,1.723343.508,192.1175,358.433
0.57,0.123,1.723343.508,192.1175,358.433
0.57,0.123,1.723344.0876,191.2689,358.674
0.57,0.123,1.723344.0876,191.2689,358.674
0.57,0.123,1.723344.5651,190.1161,358.9902
0.57,0.123,1.723344.5651,190.1161,358.9902
0.57,0.123,1.723345.2441,188.5525,359.4066
0.57,0.123,1.723345.2441,188.5525,359.4066
0.57,0.123,1.723345.5334,186.897,359.8285
0.57,0.123,1.723345.5334,186.897,359.8285
0.57,0.123,1.723345.834,185.3491,0.2151813
0.57,0.123,1.723345.834,185.3491,0.2151813
0.57,0.123,1.723345.9456,183.7001,0.6186067
0.57,0.123,1.723345.9456,183.7001,0.6186067
0.57,0.123,1.723345.9841,181.2265,1.218572
0.57,0.123,1.723345.9841,181.2265,1.218572
0.57,0.123,1.723346.005,180.2992,1.443002
0.57,0.123,1.723346.005,180.2992,1.443002
0.57,0.123,1.723345.9816,177.7207,2.065025
0.57,0.123,1.723345.9816,177.7207,2.065025
0.57,0.123,1.723345.7365,176.2659,2.416784
0.57,0.123,1.723345.7365,176.2659,2.416784
0.57,0.123,1.723345.3908,175.0095,2.725834
0.57,0.123,1.723345.3908,175.0095,2.725834
0.57,0.123,1.723344.7682,173.4222,3.125386
0.57,0.123,1.723344.7682,173.4222,3.125386
0.57,0.123,1.723344.1691,171.6183,3.598084
0.57,0.123,1.723344.1691,171.6183,3.598084
0.57,0.123,1.723343.5847,169.8038,4.09162
0.57,0.123,1.723343.5847,169.8038,4.09162
0.57,0.123,1.723342.9,168.1788,4.549706
0.57,0.123,1.723342.9,168.1788,4.549706
0.57,0.123,1.723342.2193,166.6467,4.999165
0.57,0.123,1.723342.2193,166.6467,4.999165
0.57,0.123,1.723341.631,165.3229,5.402584
0.57,0.123,1.723341.631,165.3229,5.402584
0.57,0.123,1.723340.9726,163.769,5.891003
0.57,0.123,1.723340.9726,163.769,5.891003
0.57,0.123,1.723340.4926,162.5429,6.28985
0.57,0.123,1.723340.4926,162.5429,6.28985
0.57,0.123,1.723339.9977,161.521,6.630555
0.57,0.123,1.723339.9977,161.521,6.630555
0.57,0.123,1.723339.5958,160.6115,6.941142
0.57,0.123,1.723339.5958,160.6115,6.941142
0.57,0.123,1.723339.0993,159.6839,7.264144
0.57,0.123,1.723339.0993,159.6839,7.264144
0.57,0.123,1.723338.7069,158.7643,7.591652
0.57,0.123,1.723338.7069,158.7643,7.591652
0.57,0.123,1.723338.2784,158.1597,7.811128
0.57,0.123,1.723338.2784,158.1597,7.811128
0.57,0.123,1.723337.7812,157.3225,8.120682
0.57,0.123,1.723337.7812,157.3225,8.120682
0.57,0.123,1.723337.3726,156.6025,8.392714
0.57,0.123,1.723337.3726,156.6025,8.392714
0.57,0.123,1.723337.0509,156.002,8.623583
0.57,0.123,1.723337.0509,156.002,8.623583
0.57,0.123,1.723337.0509,156.002,8.623583
0.57,0.123,1.723337.0509,156.002,8.623583
0.57,0.123,1.723336.9671,155.8782,8.67182
0.57,0.123,1.723336.9671,155.8782,8.67182
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.8986,155.6469,8.762289
0.57,0.123,1.723336.9521,155.9857,8.62925
0.57,0.123,1.723336.9521,155.9857,8.62925
0.57,0.123,1.723336.8926,156.4156,8.460712
0.57,0.123,1.723336.8926,156.4156,8.460712
0.57,0.123,1.723337.0179,156.9848,8.237041
0.57,0.123,1.723337.0179,156.9848,8.237041
0.57,0.123,1.723337.1891,157.9977,7.840583
0.57,0.123,1.723337.1891,157.9977,7.840583
0.57,0.123,1.723337.2675,158.994,7.45339
0.57,0.123,1.723337.2675,158.994,7.45339
0.57,0.123,1.723337.4149,160.3248,6.93753
0.57,0.123,1.723337.4149,160.3248,6.93753
0.57,0.123,1.723337.6838,161.5574,6.462969
0.57,0.123,1.723337.6838,161.5574,6.462969
0.57,0.123,1.723338.0002,163.44,5.745464
0.57,0.123,1.723338.0002,163.44,5.745464
0.57,0.123,1.723338.0125,164.4165,5.37896
0.57,0.123,1.723338.0125,164.4165,5.37896
0.57,0.123,1.723338.3294,165.421,5.002289
0.57,0.123,1.723338.3294,165.421,5.002289
0.57,0.123,1.723338.5367,166.6266,4.556241
0.57,0.123,1.723338.5367,166.6266,4.556241
0.57,0.123,1.723338.7527,167.8286,4.115614
0.57,0.123,1.723338.7527,167.8286,4.115614
0.57,0.123,1.723338.9837,168.9202,3.719461
0.57,0.123,1.723338.9837,168.9202,3.719461
0.57,0.123,1.723339.1277,169.8953,3.369335
0.57,0.123,1.723339.1277,169.8953,3.369335
0.57,0.123,1.723339.4614,171.1996,2.903961
0.57,0.123,1.723339.4614,171.1996,2.903961
0.57,0.123,1.723339.7137,172.2805,2.52432
0.57,0.123,1.723339.7137,172.2805,2.52432
0.57,0.123,1.723339.7884,172.924,2.301098
0.57,0.123,1.723339.7884,172.924,2.301098
0.57,0.123,1.723339.9582,173.7834,2.003969
0.57,0.123,1.723339.9582,173.7834,2.003969
0.57,0.123,1.723340.2351,174.5379,1.745272
0.57,0.123,1.723340.2351,174.5379,1.745272
0.57,0.123,1.723340.5964,176.1404,1.202858
0.57,0.123,1.723340.5964,176.1404,1.202858
0.57,0.123,1.723340.773,177.6273,0.708595
0.57,0.123,1.723340.773,177.6273,0.708595
0.57,0.123,1.723341.0626,178.8997,0.289429
0.57,0.123,1.723341.0626,178.8997,0.289429
0.57,0.123,1.723341.3621,180.5899,359.7409
0.57,0.123,1.723341.3621,180.5899,359.7409
0.57,0.123,1.723341.673,181.9579,359.3038
0.57,0.123,1.723341.673,181.9579,359.3038
0.57,0.123,1.723341.8936,183.323,358.8748
0.57,0.123,1.723341.8936,183.323,358.8748
0.57,0.123,1.723342.216,184.3667,358.5505
0.57,0.123,1.723342.216,184.3667,358.5505
0.57,0.123,1.723342.335,185.0985,358.3271
0.57,0.123,1.723342.335,185.0985,358.3271
0.57,0.123,1.723342.7738,186.3421,357.9501
0.57,0.123,1.723342.7738,186.3421,357.9501
0.57,0.123,1.723342.7962,186.9698,357.7643
0.57,0.123,1.723342.7962,186.9698,357.7643
0.57,0.123,1.723343.0606,188.5285,357.3041
0.57,0.123,1.723343.0606,188.5285,357.3041
0.57,0.123,1.723343.0898,189.1549,357.1217
0.57,0.123,1.723343.0898,189.1549,357.1217
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.1998,189.3583,357.0626
0.57,0.123,1.723343.2845,189.0401,357.1546
0.57,0.123,1.723343.2845,189.0401,357.1546
0.57,0.123,1.723343.2557,188.4143,357.3347
0.57,0.123,1.723343.2557,188.4143,357.3347
0.57,0.123,1.723343.2375,187.997,357.455
0.57,0.123,1.723343.2375,187.997,357.455
0.57,0.123,1.723343.2159,187.4753,357.6056
0.57,0.123,1.723343.2159,187.4753,357.6056
0.57,0.123,1.723343.1957,186.9534,357.7564
0.57,0.123,1.723343.1957,186.9534,357.7564
0.57,0.123,1.723343.1696,186.2227,357.9678
0.57,0.123,1.723343.1696,186.2227,357.9678
0.57,0.123,1.723343.1398,185.2828,358.2401
0.57,0.123,1.723343.1398,185.2828,358.2401
0.57,0.123,1.723343.1169,184.4472,358.4827
0.57,0.123,1.723343.1169,184.4472,358.4827
0.57,0.123,1.723343.1997,183.7135,358.6959
0.57,0.123,1.723343.1997,183.7135,358.6959
0.57,0.123,1.723343.1813,182.7735,358.9677
0.57,0.123,1.723343.1813,182.7735,358.9677
0.57,0.123,1.723343.27,182.0408,359.1798
0.57,0.123,1.723343.27,182.0408,359.1798
0.57,0.123,1.723343.3647,181.6219,359.3004
0.57,0.123,1.723343.3647,181.6219,359.3004
0.57,0.123,1.723343.3635,181.5175,359.3303
0.57,0.123,1.723343.3635,181.5175,359.3303
0.57,0.123,1.723343.5612,181.3066,359.3907
0.57,0.123,1.723343.5612,181.3066,359.3907
0.57,0.123,1.723343.6592,181.0971,359.45
0.57,0.123,1.723343.6592,181.0971,359.45
0.57,0.123,1.723343.6592,181.0971,359.45
0.57,0.123,1.723343.6592,181.0971,359.45
0.57,0.123,1.723343.7583,180.9919,359.4796
0.57,0.123,1.723343.7583,180.9919,359.4796
0.57,0.123,1.723343.8558,180.6786,359.5672
0.57,0.123,1.723343.8558,180.6786,359.5672
0.57,0.123,1.723344.0544,180.4691,359.6254
0.57,0.123,1.723344.0544,180.4691,359.6254
0.57,0.123,1.723344.0544,180.4691,359.6254
0.57,0.123,1.723344.0544,180.4691,359.6254
0.57,0.123,1.723344.2526,180.156,359.7115
0.57,0.123,1.723344.2526,180.156,359.7115
