frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,34.6846,23.4476,send_bytes [0A]
5,Lab_Idle,default,143.2864,132.0489,send_bytes [00]
77,Lab_Idle,default,1004.798,993.5607,send_bytes [00]
90,Lab_Idle,default,1149.815,1138.578,send_bytes [00]
1340,Lab_Idle,default,15731.16,19.1287,send_bytes [0C]
1350,Lab_Idle,default,15835.06,123.0302,send_bytes [00]
1421,Lab_Idle,default,16700.69,988.664,send_bytes [00]
1433,Lab_Idle,default,16845.29,1133.266,send_bytes [00]
2678,Lab_RestingStateEyesClosed,default,32513.61,14.7543,send_bytes [35]
2689,Lab_RestingStateEyesClosed,default,32623.2,124.3426,send_bytes [00]
2766,Lab_RestingStateEyesClosed,default,33489.72,990.8672,send_bytes [00]
2779,Lab_RestingStateEyesClosed,default,33634.32,1135.464,send_bytes [00]
18422,Lab_Idle,default,212525,17.0195,send_bytes [36]
18432,Lab_Idle,default,212632.4,124.4532,send_bytes [00]
18510,Lab_Idle,default,213521.5,1013.561,send_bytes [00]
18521,Lab_Idle,default,213644.1,1136.156,send_bytes [00]
19376,Lab_RestingStateEyesOpen,default,224011.8,14.5984,send_bytes [37]
19387,Lab_RestingStateEyesOpen,default,224120.8,123.6129,send_bytes [00]
19466,Lab_RestingStateEyesOpen,default,224999,1001.76,send_bytes [00]
19478,Lab_RestingStateEyesOpen,default,225131.9,1134.74,send_bytes [00]
34821,Lab_InstantTrigg,default,404024.8,16.9335,send_bytes [38]
34830,Lab_InstantTrigg,default,404131.4,123.5329,send_bytes [00]
37747,Lab_Idle,default,405020.9,812.7717,send_bytes [00]
37747,Lab_Idle,default,405144.5,936.3643,send_bytes [00]
47611,Forest_Control_Part1,default,557346.5,19.4878,send_bytes [21]
47615,Forest_Control_Part1,default,557448.6,121.5004,send_bytes [00]
47651,Forest_Control_Part1,default,558319.2,992.1884,send_bytes [00]
47657,Forest_Control_Part1,default,558465.3,1138.202,send_bytes [00]
50725,Night_Control_Part2,default,628962.9,14.559,send_bytes [49]
50732,Night_Control_Part2,default,629078.9,130.5684,send_bytes [00]
50780,Night_Control_Part2,default,629947,998.6747,send_bytes [00]
50787,Night_Control_Part2,default,630079,1130.692,send_bytes [00]
68961,Forest_Control_Part3,default,968531.5,2.6465,send_bytes [4A]
68966,Forest_Control_Part3,default,968637.5,108.6589,send_bytes [00]
69004,Forest_Control_Part3,default,969517.6,988.7656,send_bytes [00]
69010,Forest_Control_Part3,default,969648.1,1119.204,send_bytes [00]
82356,Forest_PlatformMovement,default,1276597,30.6521,send_bytes [23]
82361,Forest_PlatformMovement,default,1276698,131.8225,send_bytes [00]
82399,Forest_PlatformMovement,default,1277557,990.7611,send_bytes [00]
82405,Forest_PlatformMovement,default,1277705,1138.363,send_bytes [00]
90819,Lab_WelcomeBack,default,1471792,22.1265,send_bytes [24]
90829,Lab_WelcomeBack,default,1471913,143.1382,send_bytes [00]
90898,Lab_WelcomeBack,default,1472766,996.8273,send_bytes [00]
90911,Lab_WelcomeBack,default,1472923,1153.843,send_bytes [00]
107401,Lab_PreFBI,default,1663106,20.954,send_bytes [25]
107411,Lab_PreFBI,default,1663211,126.3873,send_bytes [00]
107488,Lab_PreFBI,default,1664087,1002.07,send_bytes [00]
107500,Lab_PreFBI,default,1664220,1135.115,send_bytes [00]
108101,Lab_FixationCross,synchroneous,1671957,16.0287,send_bytes [26]
108112,Lab_FixationCross,synchroneous,1672064,123.0223,send_bytes [00]
108167,Lab_FixationCross,synchroneous,1672941,1000.129,send_bytes [00]
108179,Lab_FixationCross,synchroneous,1673074,1133.146,send_bytes [00]
109973,Lab_Stroking,synchroneous,1693042,11.7552,send_bytes [27]
109983,Lab_Stroking,synchroneous,1693143,112.7555,send_bytes [00]
110063,Lab_Stroking,synchroneous,1694029,998.2829,send_bytes [00]
110074,Lab_Stroking,synchroneous,1694152,1121.3,send_bytes [00]
113565,Lab_FixationCross,synchroneous,1733048,13.6004,send_bytes [28]
113575,Lab_FixationCross,synchroneous,1733158,123.6168,send_bytes [00]
113655,Lab_FixationCross,synchroneous,1734048,1013.725,send_bytes [00]
113666,Lab_FixationCross,synchroneous,1734168,1133.738,send_bytes [00]
115364,Lab_FBIQuestionnaire,synchroneous,1753055,13.5313,send_bytes [29]
115374,Lab_FBIQuestionnaire,synchroneous,1753165,123.536,send_bytes [00]
115454,Lab_FBIQuestionnaire,synchroneous,1754053,1011.749,send_bytes [00]
115464,Lab_FBIQuestionnaire,synchroneous,1754164,1122.659,send_bytes [00]
118226,Lab_FixationCross,asynchroneous,1784874,10.4453,send_bytes [2A]
118236,Lab_FixationCross,asynchroneous,1784984,120.4582,send_bytes [00]
118315,Lab_FixationCross,asynchroneous,1785857,993.5659,send_bytes [00]
118327,Lab_FixationCross,asynchroneous,1785990,1127.005,send_bytes [00]
120122,Lab_Stroking,asynchroneous,1805972,13.2821,send_bytes [2B]
120133,Lab_Stroking,asynchroneous,1806084,125.2941,send_bytes [00]
120212,Lab_Stroking,asynchroneous,1806960,1000.822,send_bytes [00]
120224,Lab_Stroking,asynchroneous,1807093,1133.837,send_bytes [00]
123722,Lab_FixationCross,asynchroneous,1845973,13.4634,send_bytes [2C]
123733,Lab_FixationCross,asynchroneous,1846083,123.4781,send_bytes [00]
123813,Lab_FixationCross,asynchroneous,1846971,1011.011,send_bytes [00]
123824,Lab_FixationCross,asynchroneous,1847093,1133.02,send_bytes [00]
125522,Lab_FBIQuestionnaire,asynchroneous,1865975,12.9548,send_bytes [2D]
125532,Lab_FBIQuestionnaire,asynchroneous,1866085,123.5539,send_bytes [00]
125611,Lab_FBIQuestionnaire,asynchroneous,1866963,1001.073,send_bytes [00]
125622,Lab_FBIQuestionnaire,asynchroneous,1867087,1125.088,send_bytes [00]
127697,Lab_FixationCross,asynchroneous,1890161,10.1686,send_bytes [2A]
127708,Lab_FixationCross,asynchroneous,1890272,121.1235,send_bytes [00]
127787,Lab_FixationCross,asynchroneous,1891146,995.809,send_bytes [00]
127799,Lab_FixationCross,asynchroneous,1891280,1128.823,send_bytes [00]
129595,Lab_Stroking,asynchroneous,1911260,13.156,send_bytes [2B]
