frame_id,routine_name,condition_name,ellapsed_exp_time,ellapsed_element_time,trigger_info
0,Lab_Idle,default,13.1372,9.4675,send_bytes [0A]
9,Lab_Idle,default,116.2342,112.5645,send_bytes [00]
84,Lab_Idle,default,1003.258,999.5883,send_bytes [00]
95,Lab_Idle,default,1125.27,1121.6,send_bytes [00]
15895,Lab_Instruction1,default,193073.7,17.9263,send_bytes [0B]
15901,Lab_Instruction1,default,193180.7,124.8981,send_bytes [00]
15978,Lab_Instruction1,default,194057.8,1002.003,send_bytes [00]
15990,Lab_Instruction1,default,194189.8,1134.021,send_bytes [00]
20104,Lab_Instruction1,default,241547,13.7355,send_bytes [0B]
20114,Lab_Instruction1,default,241647,113.751,send_bytes [00]
20192,Lab_Instruction1,default,242537.1,1003.854,send_bytes [00]
20202,Lab_Instruction1,default,242648.7,1115.452,send_bytes [00]
31751,Lab_Idle,default,379650.5,19.5062,send_bytes [0C]
31761,Lab_Idle,default,379755.5,124.5159,send_bytes [00]
31839,Lab_Idle,default,380632.6,1001.621,send_bytes [00]
31850,Lab_Idle,default,380757.1,1126.059,send_bytes [00]
42045,Lab_RestingStateEyesClosed,default,497340.4,20.9832,send_bytes [35]
42055,Lab_RestingStateEyesClosed,default,497443.4,123.9909,send_bytes [00]
42133,Lab_RestingStateEyesClosed,default,498322.1,1002.684,send_bytes [00]
42143,Lab_RestingStateEyesClosed,default,498444.6,1125.112,send_bytes [00]
57139,Lab_Idle,default,677343.2,23.3122,send_bytes [36]
57146,Lab_Idle,default,677456.2,136.3241,send_bytes [00]
57211,Lab_Idle,default,678323.3,1003.435,send_bytes [00]
57221,Lab_Idle,default,678455.3,1135.447,send_bytes [00]
58235,Lab_RestingStateEyesOpen,default,691941,21.4937,send_bytes [37]
58245,Lab_RestingStateEyesOpen,default,692055.4,135.9138,send_bytes [00]
58312,Lab_RestingStateEyesOpen,default,692934.5,1015.022,send_bytes [00]
58323,Lab_RestingStateEyesOpen,default,693078.1,1158.617,send_bytes [00]
71870,Lab_InstantTrigg,default,871944.2,14.7375,send_bytes [38]
71879,Lab_InstantTrigg,default,872054.6,125.172,send_bytes [00]
74091,Lab_Idle,default,872930.7,790.4623,send_bytes [00]
74091,Lab_Idle,default,873065.3,925.0587,send_bytes [00]
82284,Forest_MPS_Part1,default,1019127,21.231,send_bytes [0D]
82286,Forest_MPS_Part1,default,1019233,127.8243,send_bytes [00]
82312,Forest_MPS_Part1,default,1020111,1005.355,send_bytes [00]
82316,Forest_MPS_Part1,default,1020238,1132.371,send_bytes [00]
83711,Night_MPS_Part2,default,1066412,19.8337,send_bytes [3F]
83717,Night_MPS_Part2,default,1066521,128.9924,send_bytes [00]
83752,Night_MPS_Part2,default,1067387,994.9579,send_bytes [00]
83758,Night_MPS_Part2,default,1067540,1147.97,send_bytes [00]
97072,Forest_MPS_Part3,default,1387343,1.8894,send_bytes [40]
97078,Forest_MPS_Part3,default,1387462,120.9039,send_bytes [00]
97116,Forest_MPS_Part3,default,1388340,999.0117,send_bytes [00]
97122,Forest_MPS_Part3,default,1388471,1130.448,send_bytes [00]
109509,Forest_Exit,default,1687416,26.5546,send_bytes [0F]
109515,Forest_Exit,default,1687525,135.9866,send_bytes [00]
109552,Forest_Exit,default,1688380,990.7142,send_bytes [00]
109559,Forest_Exit,default,1688547,1157.694,send_bytes [00]
119502,Lab_WelcomeBack,default,1946624,21.0371,send_bytes [10]
119511,Lab_WelcomeBack,default,1946724,121.0328,send_bytes [00]
119579,Lab_WelcomeBack,default,1947611,1008.144,send_bytes [00]
119588,Lab_WelcomeBack,default,1947724,1120.738,send_bytes [00]
138717,Lab_PreFBI,default,2191207,21.8532,send_bytes [11]
138726,Lab_PreFBI,default,2191310,124.8654,send_bytes [00]
138794,Lab_PreFBI,default,2192188,1002.554,send_bytes [00]
138804,Lab_PreFBI,default,2192325,1138.99,send_bytes [00]
139008,Lab_FixationCross,asynchroneous,2195035,15.7285,send_bytes [16]
139019,Lab_FixationCross,asynchroneous,2195140,121.1635,send_bytes [00]
139098,Lab_FixationCross,asynchroneous,2196018,999.2704,send_bytes [00]
139109,Lab_FixationCross,asynchroneous,2196141,1122.285,send_bytes [00]
140812,Lab_Stroking,asynchroneous,2216107,12.5457,send_bytes [17]
140822,Lab_Stroking,asynchroneous,2216207,113.1126,send_bytes [00]
140902,Lab_Stroking,asynchroneous,2217095,1001.225,send_bytes [00]
140913,Lab_Stroking,asynchroneous,2217217,1123.237,send_bytes [00]
144411,Lab_FixationCross,asynchroneous,2256116,13.6176,send_bytes [18]
144422,Lab_FixationCross,asynchroneous,2256226,123.6334,send_bytes [00]
144502,Lab_FixationCross,asynchroneous,2257116,1012.739,send_bytes [00]
144513,Lab_FixationCross,asynchroneous,2257237,1134.177,send_bytes [00]
146211,Lab_FBIQuestionnaire,asynchroneous,2276120,12.6014,send_bytes [19]
146221,Lab_FBIQuestionnaire,asynchroneous,2276231,123.6136,send_bytes [00]
