ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,element_order,routine_name,element_iteration,condition_name,condition_nb_calls,actions_count,connectors_count,connections_count,condition_duration,eyes_camera_pos,eyes_camera_rot,camera_calibration_pos,camera_calibration_rot,camera_rig_pos,camera_rig_rot,framerate
24.1085,0,14.4242,21.5057,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982262 2.416476 0.9939888,5.671796 359.2729 1.482573,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,89.93114
34.5302,1,25.098,31.9268,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982014 2.416478 0.9939866,5.670099 359.2737 1.481643,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,89.91888
67.8209,2,34.8938,65.2186,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982264 2.416476 0.9939885,5.671507 359.2732 1.48288,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,90.11632
80.0359,3,68.3479,77.4365,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982256 2.416475 0.9939895,5.672224 359.2726 1.482166,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,89.39791
101.0302,4,80.7311,98.4274,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06981955 2.416478 0.9939874,5.6705 359.2746 1.482239,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,89.29816
112.9272,5,101.5533,110.3244,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982104 2.416476 0.9939885,5.6714 359.2736 1.482165,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,88.78815
134.0992,6,113.3232,131.4965,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982286 2.416481 0.9939848,5.668435 359.272 1.481683,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,88.72604
155.8628,7,134.5279,153.2602,0,Lab_Idle,0,default,0,16,0,0,10000,-0.0698276 2.416474 0.9939905,5.673326 359.2693 1.482229,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,88.20457
179.266,8,156.4191,176.6643,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982242 2.416473 0.9939911,5.673708 359.2725 1.481867,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,87.6783
189.4662,9,179.8063,186.8604,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06982344 2.416482 0.9939843,5.668136 359.2712 1.481291,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,87.07024
211.7801,10,189.7687,209.1777,0,Lab_Idle,0,default,0,16,0,0,10000,-0.06981742 2.416476 0.9939889,5.671643 359.2751 1.481241,-0.06982205 2.416479 0.993986,0 359.2752 0,0.5127571 -2.293479 2.71779,0 180.7248 0,87.14034
