ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,routine_name,element_iteration,condition_name,camera_rig_pos,camera_rig_rot,framerate
10246.2,718,10223.85,10242.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.89878
10257.11,719,10246.76,10253.84,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.68445
10268.4,720,10257.51,10265.13,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.88324
10279.35,721,10268.83,10276.08,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.66541
10301.93,722,10279.8,10298.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.85801
10312.51,723,10302.47,10309.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.84671
10323.49,724,10312.89,10320.22,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.93658
10335,725,10323.92,10331.73,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.90327
10357.09,726,10335.49,10353.82,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.02604
10368.57,727,10357.68,10365.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.6306
10379.59,728,10369.09,10376.32,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.60145
10402.13,729,10380.11,10398.86,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.78829
10412.37,730,10402.87,10409.09,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.61204
10423.75,731,10412.81,10420.48,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.90061
10434.99,732,10424.18,10431.72,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.83222
10457.06,733,10435.5,10453.79,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.98543
10468.17,734,10457.55,10464.9,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.74001
10478.95,735,10468.61,10475.68,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.72316
10501.98,736,10479.44,10498.72,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.77794
10512.69,737,10502.55,10509.41,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.75607
10523.46,738,10513.13,10520.18,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.80007
10534.75,739,10523.86,10531.48,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.82712
10557.45,740,10535.18,10554.19,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.97414
10568.31,741,10558.13,10565.04,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.60077
10578.96,742,10568.83,10575.69,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.59788
10590.39,743,10579.35,10587.11,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.83575
10613.15,744,10590.8,10609.89,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.96972
10623.48,745,10613.69,10620.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.55906
10634.96,746,10623.86,10631.7,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.83482
10645.81,747,10635.58,10642.53,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.94835
10668.69,748,10646.44,10665.42,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.63116
10678.76,749,10669.28,10675.48,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.78027
10690.21,750,10679.15,10686.94,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.94145
10701.74,751,10690.64,10698.47,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.06861
10724.14,752,10702.22,10720.87,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.64423
10735.04,753,10724.7,10731.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.87266
10745.8,754,10735.45,10742.53,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.0648
10756.88,755,10746.27,10753.61,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.73753
10779.15,756,10757.37,10775.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.69495
10790.29,757,10779.66,10787.02,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.85139
10801.69,758,10790.89,10798.42,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.01775
10824.27,759,10802.16,10821,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.6165
10834.73,760,10824.77,10831.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.63675
10845.66,761,10835.12,10842.39,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.89462
10856.66,762,10846.03,10853.39,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.08405
10879.75,763,10857.03,10876.48,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.71777
10890.26,764,10880.31,10886.99,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.68103
10901.65,765,10890.66,10898.38,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.9298
10912,766,10902.06,10908.72,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.0666
10935.4,767,10912.33,10932.13,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.80966
10945.59,768,10936.01,10942.32,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.9294
10956.66,769,10945.93,10953.39,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.21276
10968.28,770,10957.04,10965.01,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84218
10990.53,771,10968.74,10987.26,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.77721
11001.51,772,10991.1,10998.24,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.20248
11012.2,773,11001.93,11008.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84278
11035.02,774,11012.59,11031.75,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.90436
11045.39,775,11035.53,11042.12,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.02251
11056.48,776,11045.74,11053.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.27877
11068.28,777,11056.88,11065.01,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.91501
11079.19,778,11068.72,11075.91,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.67434
11101.78,779,11079.57,11098.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85677
11112.17,780,11102.35,11108.89,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85423
11123.57,781,11112.52,11120.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.94505
11146.62,782,11123.95,11143.35,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.86191
11156.82,783,11147.16,11153.54,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.24387
11168.1,784,11157.23,11164.83,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.98363
11179.08,785,11168.54,11175.81,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.91661
11201.78,786,11179.46,11198.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95841
11212.44,787,11202.32,11209.17,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.33786
11223.38,788,11212.86,11220.11,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.014
11234.8,789,11223.77,11231.53,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.02057
11256.9,790,11235.26,11253.63,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.94914
11268.43,791,11257.45,11265.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.96771
11278.94,792,11268.87,11275.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.89818
11301.54,793,11279.38,11298.27,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.9896
11312.17,794,11302.17,11308.9,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.3346
11323.35,795,11312.54,11320.08,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.03252
11335.03,796,11323.85,11331.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95864
11356.94,797,11335.47,11353.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.8848
11368.26,798,11357.43,11364.99,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.31426
11378.8,799,11368.68,11375.52,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.91197
11390.03,800,11379.14,11386.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.02172
11412.54,801,11390.4,11409.28,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.99606
11423.42,802,11413.06,11420.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.99637
11434.88,803,11423.84,11431.61,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.91621
11445.54,804,11435.48,11442.26,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.90566
11468.77,805,11445.9,11465.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.97559
11478.8,806,11469.37,11475.52,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.78442
11490.03,807,11479.18,11486.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.0928
11512.49,808,11490.45,11509.22,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.04153
11523.42,809,11512.97,11520.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.05685
11534.77,810,11523.88,11531.5,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.02635
11545.47,811,11535.16,11542.19,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.96169
11557.03,812,11545.9,11553.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.03203
11579.17,813,11557.46,11575.9,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.1337
11590.06,814,11579.69,11586.78,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.74862
11601.57,815,11590.51,11598.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.93368
11623.99,816,11602.07,11620.71,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.92295
11634.77,817,11624.5,11631.5,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.93305
11645.69,818,11635.2,11642.42,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.8728
11656.79,819,11646.3,11653.52,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95085
11679.42,820,11657.17,11676.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.9165
11690.01,821,11679.89,11686.74,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.63026
11701.55,822,11690.39,11698.28,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84993
11712.29,823,11701.97,11709.02,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84291
11735.49,824,11712.72,11732.22,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.93384
11745.53,825,11736.07,11742.26,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.73098
11756.86,826,11745.91,11753.59,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.023
11767.95,827,11757.23,11764.68,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95834
11790.33,828,11768.46,11787.06,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95568
11801.53,829,11790.83,11798.26,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95178
11812.2,830,11801.97,11808.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.94688
11823.32,831,11812.58,11820.04,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.0336
11845.83,832,11823.69,11842.56,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.18291
11856.68,833,11846.33,11853.41,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.95169
11868.42,834,11857.09,11865.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.96234
11890.39,835,11868.84,11887.12,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.88174
11901.2,836,11890.87,11897.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.9133
11912.12,837,11901.79,11908.85,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.87376
11923.43,838,11912.47,11920.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.92814
11946.77,839,11923.83,11943.5,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.81063
11956.82,840,11947.47,11953.55,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.53729
11968.23,841,11957.2,11964.96,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83128
11978.95,842,11968.67,11975.68,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.79566
12001.53,843,11979.31,11998.26,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.89651
12012.52,844,12002.1,12009.25,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.88669
12023.22,845,12012.91,12019.95,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.68105
12034.95,846,12023.59,12031.68,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.88606
12056.73,847,12035.36,12053.46,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.97286
12068.47,848,12057.28,12065.2,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.75923
12078.78,849,12068.95,12075.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.68752
12102.42,850,12079.19,12099.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.86189
12112.52,851,12103.01,12109.25,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.65138
12123.21,852,12112.81,12119.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.69281
12135.02,853,12123.57,12131.75,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.89925
12157.09,854,12135.51,12153.82,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85356
12168.56,855,12157.57,12165.29,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.88186
12178.98,856,12169.01,12175.71,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.5886
12189.93,857,12179.51,12186.66,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83266
12212.83,858,12190.31,12209.56,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83415
12223.74,859,12213.35,12220.47,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.82862
12235.01,860,12224.19,12231.74,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.80109
12257.32,861,12235.47,12254.05,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.7635
12267.9,862,12257.83,12264.63,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.63308
12278.92,863,12268.39,12275.64,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85505
12289.87,864,12279.28,12286.6,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.91174
12312.58,865,12290.25,12309.31,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85906
12323.3,866,12313.15,12320.03,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.63615
12334.76,867,12323.75,12331.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83841
12357.23,868,12335.25,12353.95,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.80727
12368.22,869,12357.8,12364.95,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.69813
12378.88,870,12368.65,12375.61,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.86848
12390.09,871,12379.25,12386.82,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.94617
12401.68,872,12390.5,12398.41,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.86338
12423.5,873,12402.32,12420.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.82217
12435.57,874,12423.99,12432.31,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84427
12445.51,875,12436.16,12442.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.58871
12468.72,876,12445.86,12465.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.90146
12479.12,877,12469.29,12475.85,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.1951
12489.84,878,12479.51,12486.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.93716
12501.56,879,12490.24,12498.28,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83052
12523.45,880,12501.99,12520.18,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.78011
12534.76,881,12524.05,12531.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.79598
12545.54,882,12535.2,12542.27,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.75591
12556.84,883,12545.94,12553.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.8189
12579.33,884,12557.25,12576.06,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.74881
12590.04,885,12579.9,12586.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.16562
12601.59,886,12590.43,12598.32,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83714
12612.3,887,12602.01,12609.02,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.76049
12635.06,888,12612.8,12631.8,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85378
12645.5,889,12635.79,12642.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.64619
12656.96,890,12645.86,12653.69,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.89237
12668.15,891,12657.35,12664.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83101
12690.41,892,12668.66,12687.14,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.81641
12701.72,893,12690.91,12698.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.6076
12712.57,894,12702.22,12709.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.74382
12723.27,895,12713.03,12720,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.82001
12746.05,896,12723.71,12742.78,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.82577
12756.75,897,12746.81,12753.47,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.54202
12768.64,898,12757.15,12765.37,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.75221
12790.63,899,12769.16,12787.37,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.53038
12801.21,900,12791.21,12797.95,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.07073
12812.44,901,12801.81,12809.17,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.76437
12823.35,902,12812.83,12820.08,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.5498
12846.05,903,12823.74,12842.78,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.73299
12856.78,904,12846.54,12853.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.0953
12868.11,905,12857.17,12864.84,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.77406
12890.35,906,12868.62,12887.08,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.71546
12902.2,907,12890.84,12898.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.15877
12912.24,908,12902.76,12908.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.49842
12923.48,909,12912.61,12920.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.80187
12946.38,910,12923.88,12943.11,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.76367
12956.68,911,12946.91,12953.41,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.14169
12968.29,912,12957.31,12965.03,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.90141
12978.76,913,12968.75,12975.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.7098
13001.78,914,12979.2,12998.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.82205
13012.36,915,13002.5,13009.08,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.12753
13023.26,916,13012.73,13019.98,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.83479
13034.72,917,13023.64,13031.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84053
13056.83,918,13035.49,13053.56,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.75116
13068.21,919,13057.48,13064.94,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.1962
13078.87,920,13068.79,13075.6,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.7792
13089.83,921,13079.24,13086.56,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.90179
13112.5,922,13090.33,13109.24,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.81971
13123.76,923,13113.06,13120.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84439
13134.92,924,13124.15,13131.65,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.49209
13157.26,925,13135.53,13153.99,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.64369
13168.6,926,13157.76,13165.33,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.55586
13178.97,927,13169.23,13175.7,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.69024
13190.36,928,13179.4,13187.09,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.81799
13212.72,929,13190.79,13209.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.52538
13223.27,930,13213.3,13220,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.05582
13234.94,931,13223.65,13231.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.76733
13257.25,932,13235.51,13253.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.68132
13267.89,933,13257.75,13264.62,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.07124
13278.85,934,13268.38,13275.58,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.75172
13290.15,935,13279.34,13286.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.70768
13312.72,936,13290.59,13309.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.67381
13323.38,937,13313.2,13320.11,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.02139
13334.93,938,13323.77,13331.66,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.71401
13345.81,939,13335.4,13342.54,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.6199
13368.49,940,13346.21,13365.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.68736
13379.07,941,13369.23,13375.8,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.50591
13390,942,13379.45,13386.73,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.73813
13412.96,943,13390.4,13409.69,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.70471
13423.62,944,13413.47,13420.35,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.9593
13435.2,945,13424.08,13431.93,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.17619
13445.55,946,13435.65,13442.27,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.74008
13468.63,947,13445.96,13465.36,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.93722
13478.94,948,13469.19,13475.66,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.13393
13490.04,949,13479.31,13486.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.88713
